8.570000000000000000e+02 1.017150690633928093e+03
7.610000000000000000e+02 9.079125999181779889e+02
7.430000000000000000e+02 9.136481586043605603e+02
7.780000000000000000e+02 7.695476096915343760e+02
6.570000000000000000e+02 6.590416292812304846e+02
9.140000000000000000e+02 9.640637687851987039e+02
7.070000000000000000e+02 7.556420439061531624e+02
5.300000000000000000e+02 5.817103256979675052e+02
6.780000000000000000e+02 8.561184381771167864e+02
4.430000000000000000e+02 5.463530660011184636e+02
8.730000000000000000e+02 1.031441656921785579e+03
8.640000000000000000e+02 1.000625940718125662e+03
8.190000000000000000e+02 8.787813932149783795e+02
7.720000000000000000e+02 8.421757266153015280e+02
6.080000000000000000e+02 6.634789034540572175e+02
6.760000000000000000e+02 7.797250610188187920e+02
9.100000000000000000e+02 9.535100537833455974e+02
8.280000000000000000e+02 1.001598501285434054e+03
9.070000000000000000e+02 1.113123146381444030e+03
9.920000000000000000e+02 8.978231223856563474e+02
7.480000000000000000e+02 9.616487043721991768e+02
7.740000000000000000e+02 8.797726518366695245e+02
6.720000000000000000e+02 6.744812645120923662e+02
1.039000000000000000e+03 1.019458988248070568e+03
9.890000000000000000e+02 1.056217773842477754e+03
4.540000000000000000e+02 5.162926909138179781e+02
4.770000000000000000e+02 5.163147910748754157e+02
5.010000000000000000e+02 5.292206690199936929e+02
8.290000000000000000e+02 8.935534216703586026e+02
8.880000000000000000e+02 1.006935291979139834e+03
6.160000000000000000e+02 7.741141211600867109e+02
5.600000000000000000e+02 6.347971949885160257e+02
7.550000000000000000e+02 8.067770899681986521e+02
5.060000000000000000e+02 5.026555347740132333e+02
8.920000000000000000e+02 1.194147044521233511e+03
1.082000000000000000e+03 1.081961262085261524e+03
6.000000000000000000e+02 5.937549296636144618e+02
8.640000000000000000e+02 9.542877160017579854e+02
1.056000000000000000e+03 1.127502079194487806e+03
7.390000000000000000e+02 7.705366465790380062e+02
8.720000000000000000e+02 1.189780502914504041e+03
8.370000000000000000e+02 9.424071991182282773e+02
7.750000000000000000e+02 9.486323060464226273e+02
7.510000000000000000e+02 9.532901987648410795e+02
9.430000000000000000e+02 9.660564408096041689e+02
