2.160000000000000000e+03 1.787157442646164100e+03
1.434000000000000000e+03 1.399876622612981691e+03
1.074000000000000000e+03 1.069905457266013855e+03
8.700000000000000000e+02 8.732845718010555629e+02
7.880000000000000000e+02 9.386243091080451677e+02
7.190000000000000000e+02 8.369745247410340880e+02
8.570000000000000000e+02 8.837161538939730008e+02
7.880000000000000000e+02 7.002477656794103495e+02
5.590000000000000000e+02 4.934077740632592395e+02
1.017000000000000000e+03 1.021888304505266092e+03
8.700000000000000000e+02 8.432880516039491567e+02
8.600000000000000000e+02 8.449972694390100969e+02
7.090000000000000000e+02 7.806251344846666598e+02
7.310000000000000000e+02 7.089645816032353878e+02
7.420000000000000000e+02 7.252772892409227552e+02
7.040000000000000000e+02 6.680954886199953080e+02
6.170000000000000000e+02 5.956746959012241405e+02
9.660000000000000000e+02 1.025909239996695078e+03
7.020000000000000000e+02 6.981716626073100542e+02
6.160000000000000000e+02 6.121141059558667621e+02
3.000000000000000000e+02 3.000339296204091966e+02
4.380000000000000000e+02 4.759635334350030575e+02
4.440000000000000000e+02 4.022043268625971564e+02
5.110000000000000000e+02 3.973571439811711912e+02
4.770000000000000000e+02 5.505644862031289222e+02
4.830000000000000000e+02 4.056763927284102920e+02
4.940000000000000000e+02 4.432157991078556165e+02
4.610000000000000000e+02 4.397156424328865683e+02
4.890000000000000000e+02 4.877910150410201027e+02
5.270000000000000000e+02 5.711591455915958022e+02
4.610000000000000000e+02 4.745823712968966106e+02
4.680000000000000000e+02 5.464756217762283086e+02
4.980000000000000000e+02 6.216471816868820497e+02
4.920000000000000000e+02 6.025103744510564638e+02
5.200000000000000000e+02 5.989845238591818770e+02
4.630000000000000000e+02 4.456284006008900178e+02
4.780000000000000000e+02 5.121788621892125093e+02
4.590000000000000000e+02 5.425036599588577246e+02
4.290000000000000000e+02 4.587745239364797953e+02
4.620000000000000000e+02 5.012878142278874520e+02
4.870000000000000000e+02 5.144328381946771742e+02
