1.852000000000000000e+03 1.573311660142404207e+03
2.237000000000000000e+03 1.717348573061475236e+03
1.709000000000000000e+03 1.423364573020529633e+03
6.360000000000000000e+02 7.382176830971810659e+02
1.054000000000000000e+03 1.012251877232332731e+03
8.800000000000000000e+02 8.892716573719798134e+02
8.620000000000000000e+02 9.650226115118651933e+02
6.910000000000000000e+02 5.780237616333517963e+02
5.340000000000000000e+02 4.761777276106290060e+02
1.014000000000000000e+03 1.024578210261441427e+03
8.540000000000000000e+02 9.516935078850405034e+02
8.420000000000000000e+02 8.777214487083213044e+02
9.170000000000000000e+02 8.211155165828560030e+02
8.760000000000000000e+02 7.758306311619194275e+02
7.570000000000000000e+02 6.427882528300214062e+02
7.030000000000000000e+02 8.110552688091579512e+02
6.480000000000000000e+02 6.395932534281768085e+02
6.250000000000000000e+02 5.628785921717077372e+02
1.051000000000000000e+03 9.724331345821231025e+02
6.510000000000000000e+02 7.311550307606322576e+02
5.990000000000000000e+02 5.400341395386794829e+02
3.350000000000000000e+02 3.822889175937495452e+02
4.800000000000000000e+02 5.485002457951554788e+02
5.610000000000000000e+02 5.632723771912814072e+02
4.580000000000000000e+02 4.200773913013015317e+02
4.850000000000000000e+02 4.880085638223365549e+02
4.870000000000000000e+02 4.844091476327874375e+02
5.020000000000000000e+02 6.635065987695926424e+02
5.130000000000000000e+02 5.232023373393282100e+02
4.950000000000000000e+02 6.252948371079079379e+02
4.710000000000000000e+02 4.304216187753617646e+02
5.090000000000000000e+02 6.067415685265858656e+02
4.810000000000000000e+02 5.376175565043632787e+02
5.190000000000000000e+02 6.109343095525083527e+02
4.990000000000000000e+02 5.552899249438519291e+02
5.350000000000000000e+02 6.459451478594452283e+02
4.650000000000000000e+02 5.592823404497621596e+02
4.990000000000000000e+02 6.074057960988894820e+02
4.660000000000000000e+02 4.667748900380539681e+02
4.570000000000000000e+02 4.671926267318606847e+02
4.290000000000000000e+02 4.469808946685551518e+02
7.130000000000000000e+02 7.878258973498296882e+02
