-5.474593162536621094e+00,-2.124540328979492188e+00,-3.864529609680175781e+00
-5.297080993652343750e+00,-2.130129575729370117e+00,-3.864972352981567383e+00
-5.086934566497802734e+00,-2.118520021438598633e+00,-3.853604793548583984e+00
-5.234148979187011719e+00,-2.124246597290039062e+00,-3.860024452209472656e+00
-5.359530448913574219e+00,-2.123673677444458008e+00,-3.862014293670654297e+00
-5.492745399475097656e+00,-2.122457981109619141e+00,-3.864562273025512695e+00
-5.458468437194824219e+00,-2.128907442092895508e+00,-3.867949008941650391e+00
-5.412555694580078125e+00,-2.122224330902099609e+00,-3.862257242202758789e+00
-5.361714363098144531e+00,-2.122833251953125000e+00,-3.861549615859985352e+00
-4.974821567535400391e+00,-2.138359546661376953e+00,-3.864214420318603516e+00
