1.801518956199288368e-04,5.000716075301170349e-03,1.381101465085521340e-04
1.253393857041373849e-04,4.948165267705917358e-03,1.380748290102928877e-04
1.603402779437601566e-04,4.978456534445285797e-03,1.381072943331673741e-04
1.682887959759682417e-04,4.988099448382854462e-03,1.381091569783166051e-04
1.512582530267536640e-04,4.972131457179784775e-03,1.381040492560714483e-04
1.733842800604179502e-04,4.992186557501554489e-03,1.381157926516607404e-04
1.385842333547770977e-04,4.955451935529708862e-03,1.381013571517542005e-04
1.963165705092251301e-04,5.019979551434516907e-03,1.381161127937957644e-04
1.014779045362956822e-04,4.921735730022192001e-03,1.380477333441376686e-04
1.297037524636834860e-04,4.952211864292621613e-03,1.380715839331969619e-04
1.212939678225666285e-04,4.945458378642797470e-03,1.380721369059756398e-04
1.627284655114635825e-04,4.976545460522174835e-03,1.381181064061820507e-04
1.619344111531972885e-04,4.979744553565979004e-03,1.381066249450668693e-04
2.084818115690723062e-04,5.041182506829500198e-03,1.381126203341409564e-04
1.721812004689127207e-04,4.987997468560934067e-03,1.381118781864643097e-04
1.341795577900484204e-04,4.962481558322906494e-03,1.380782196065410972e-04
1.966010022442787886e-04,5.019507370889186859e-03,1.381131878588348627e-04
6.930632662260904908e-05,4.884754307568073273e-03,1.380212634103372693e-04
1.246665633516386151e-04,4.949031397700309753e-03,1.380716421408578753e-04
2.270487893838435411e-04,5.064555443823337555e-03,1.381212787237018347e-04
8.024572161957621574e-05,4.896799102425575256e-03,1.380292087560519576e-04
1.345515629509463906e-04,4.961438011378049850e-03,1.380811881972476840e-04
1.661718124523758888e-04,4.985470324754714966e-03,1.381079782731831074e-04
1.146981958299875259e-04,4.940252751111984253e-03,1.380523026455193758e-04
1.672617363510653377e-04,4.983883351087570190e-03,1.381123147439211607e-04
1.259325072169303894e-04,4.950128030031919479e-03,1.380674948450177908e-04
1.021873176796361804e-04,4.921486601233482361e-03,1.380519388476386666e-04
1.851416454883292317e-04,5.014643073081970215e-03,1.381036272505298257e-04
1.046753895934671164e-04,4.920615814626216888e-03,1.380616886308416724e-04
1.336163113592192531e-04,4.959579091519117355e-03,1.380831963615491986e-04
1.898579503176733851e-04,5.015247967094182968e-03,1.381089095957577229e-04
1.334846747340634465e-04,4.958419129252433777e-03,1.380791218252852559e-04
1.806429645512253046e-04,5.002385471016168594e-03,1.381084148306399584e-04
1.379853638354688883e-04,4.968837369233369827e-03,1.380805915687233210e-04
1.289599458687007427e-04,4.953213501721620560e-03,1.380822504870593548e-04
1.545715931570157409e-04,4.970997571945190430e-03,1.381040056003257632e-04
1.832137932069599628e-04,5.012348294258117676e-03,1.381054171361029148e-04
1.066438999259844422e-04,4.924472421407699585e-03,1.380649046041071415e-04
