1.380045869154855609e-04,4.959965124726295471e-03,1.380929898004978895e-04
1.644952717470005155e-04,4.988906905055046082e-03,1.381013134960085154e-04
9.535587014397606254e-05,4.913067910820245743e-03,1.380477624479681253e-04
1.301584270549938083e-04,4.953989759087562561e-03,1.380755566060543060e-04
1.307355269091203809e-04,4.952872171998023987e-03,1.380836183670908213e-04
1.251673820661380887e-04,4.934120923280715942e-03,1.380970643367618322e-04
1.598879462108016014e-04,4.971048329025506973e-03,1.381195761496201158e-04
1.239387638634070754e-04,4.942115861922502518e-03,1.380844623781740665e-04
1.257901894859969616e-04,4.945572931319475174e-03,1.380813773721456528e-04
1.966777781490236521e-04,5.022867582738399506e-03,1.381120964651927352e-04
