1.852000000000000000e+03 1.636900627955454411e+03
2.237000000000000000e+03 1.856370431459358770e+03
1.709000000000000000e+03 1.503141026436468110e+03
6.360000000000000000e+02 8.309416842907919545e+02
1.054000000000000000e+03 1.092311924691366130e+03
8.800000000000000000e+02 9.639949296520952657e+02
8.620000000000000000e+02 1.029608905159557025e+03
6.910000000000000000e+02 5.901275478329317821e+02
5.340000000000000000e+02 5.160093779970110290e+02
1.014000000000000000e+03 1.060477457099851790e+03
8.540000000000000000e+02 1.071672795910585592e+03
8.420000000000000000e+02 9.459541816007684929e+02
9.170000000000000000e+02 8.921722772888480222e+02
8.760000000000000000e+02 8.479339112615710974e+02
7.570000000000000000e+02 6.779151238019518360e+02
7.030000000000000000e+02 8.419926270600963107e+02
6.480000000000000000e+02 7.014538608477846537e+02
6.250000000000000000e+02 6.391746194544936088e+02
1.051000000000000000e+03 1.069476682100087828e+03
6.510000000000000000e+02 7.279844947020063728e+02
5.990000000000000000e+02 5.397329300221991844e+02
3.350000000000000000e+02 3.213661314868290901e+02
4.800000000000000000e+02 5.829923470715564235e+02
5.610000000000000000e+02 5.972640268988360503e+02
4.580000000000000000e+02 4.300307448785928841e+02
4.850000000000000000e+02 5.538189776129487427e+02
4.870000000000000000e+02 5.324408377750792170e+02
5.020000000000000000e+02 7.643500626300158274e+02
5.130000000000000000e+02 5.759090743029100850e+02
4.950000000000000000e+02 6.559484518077102848e+02
4.710000000000000000e+02 4.715823477713507259e+02
5.090000000000000000e+02 6.535115103316297791e+02
4.810000000000000000e+02 5.647686799325335869e+02
5.190000000000000000e+02 7.168358925277536855e+02
4.990000000000000000e+02 5.980976242713750253e+02
5.350000000000000000e+02 6.115112219520974577e+02
4.650000000000000000e+02 5.629609012027497101e+02
4.990000000000000000e+02 6.221154611026192924e+02
4.660000000000000000e+02 5.222350103238240990e+02
4.570000000000000000e+02 4.847073199793878757e+02
4.290000000000000000e+02 4.648218368844765109e+02
7.130000000000000000e+02 7.465399818913964509e+02
