2.352492245449866459e-08,2.260614395141601562e+00
2.285271705204650061e-08,2.260105609893798828e+00
2.916608110581364599e-08,2.276090145111083984e+00
2.216229333384944766e-08,2.250285387039184570e+00
3.987726415743964026e-08,2.318100452423095703e+00
6.727249513005517656e-08,2.339808225631713867e+00
1.660871440378741681e-08,2.240009784698486328e+00
3.147546934201272961e-08,2.283999919891357422e+00
3.594621489355631638e-08,2.290295839309692383e+00
2.111226926615472621e-08,2.258633136749267578e+00
4.060328251398459543e-08,2.298709630966186523e+00
3.873677911769846105e-08,2.290204286575317383e+00
3.037574813902210735e-08,2.279486417770385742e+00
3.105804324832206476e-08,2.274619102478027344e+00
3.345541799149032158e-08,2.283831834793090820e+00
1.643715918930865882e-08,2.242538928985595703e+00
2.176395952346865670e-08,2.254361629486083984e+00
2.241772634192784608e-08,2.255278348922729492e+00
2.384686226264420839e-08,2.256085872650146484e+00
3.103565759943194280e-08,2.280372381210327148e+00
4.781852425139732077e-08,2.303335189819335938e+00
4.249578466897219187e-08,2.320415496826171875e+00
4.161083566600609629e-08,2.326593399047851562e+00
3.028974404628570483e-08,2.282630443572998047e+00
2.150821920565704204e-08,2.249496936798095703e+00
3.135237847118332866e-08,2.286200284957885742e+00
9.274337742226634873e-08,2.393653154373168945e+00
3.112942437155652442e-08,2.280132055282592773e+00
2.683740518705235445e-08,2.266300439834594727e+00
4.416631327330833301e-08,2.306324720382690430e+00
2.149118216721035424e-08,2.258563995361328125e+00
2.435132984146548552e-08,2.268047332763671875e+00
2.491907480361987837e-08,2.266615629196166992e+00
2.816325661569862859e-08,2.281109333038330078e+00
2.036424362472644134e-08,2.250196695327758789e+00
2.665201748186518671e-08,2.284152507781982422e+00
2.590667946833491442e-08,2.274226903915405273e+00
3.440385398789658211e-08,2.302775859832763672e+00
2.644613594782185828e-08,2.266072273254394531e+00
1.521753212330168026e-08,2.233708143234252930e+00
