2.905395746211070218e-08,2.296051502227783203e+00
3.523875946598309383e-08,2.305240392684936523e+00
3.885410393422716879e-08,2.300556898117065430e+00
4.860572033749122056e-08,2.311417579650878906e+00
5.428670846185923438e-08,2.354861021041870117e+00
4.957521326787173166e-08,2.321577548980712891e+00
4.633924532981836819e-08,2.342293977737426758e+00
6.372970773327324423e-08,2.357712984085083008e+00
4.122412633478234056e-08,2.305474996566772461e+00
1.098633646279267850e-07,2.382564067840576172e+00
2.656568653947033454e-08,2.268795013427734375e+00
3.672932891163327440e-08,2.293169021606445312e+00
3.184230834563095414e-08,2.282529830932617188e+00
2.618789451958036807e-08,2.267577409744262695e+00
4.473433534712967230e-08,2.311489105224609375e+00
3.096570821981003974e-08,2.282225847244262695e+00
3.712506924102854100e-08,2.291188716888427734e+00
3.454017516446583613e-08,2.310310363769531250e+00
2.794713793718983652e-08,2.282646179199218750e+00
4.417556809244160831e-08,2.309988260269165039e+00
4.764344652130603208e-08,2.312074899673461914e+00
3.719435426319250837e-08,2.298793315887451172e+00
5.707479999728093389e-08,2.342790126800537109e+00
2.868397963595725741e-08,2.292346954345703125e+00
4.139466724950580101e-08,2.308222770690917969e+00
9.354379670867274399e-08,2.417364120483398438e+00
8.441975296591408551e-08,2.408075809478759766e+00
7.502828935912475572e-08,2.393285751342773438e+00
3.057503050740706385e-08,2.271566867828369141e+00
2.965859913217627764e-08,2.277951955795288086e+00
3.882530918986049073e-08,2.304290533065795898e+00
5.965851812561595580e-08,2.347980499267578125e+00
3.572733575651909632e-08,2.300827980041503906e+00
8.173454091320309089e-08,2.349339485168457031e+00
3.021379058054662892e-08,2.283315896987915039e+00
2.903333218284842587e-08,2.282531738281250000e+00
5.736047370419328217e-08,2.330623149871826172e+00
3.974463069766898116e-08,2.304500341415405273e+00
3.328329967189347371e-08,2.286132097244262695e+00
4.353001870072148449e-08,2.317013978958129883e+00
2.030099999217327422e-08,2.258053779602050781e+00
4.086637517275448772e-08,2.296103477478027344e+00
3.094236689094032045e-08,2.297480344772338867e+00
3.377049395680842281e-08,2.310678720474243164e+00
4.521155716474822839e-08,2.313069105148315430e+00
