-10.94527996,3.361123069
-10.88377665,3.316779751
-10.53643572,3.25097677
-10.79399524,3.273506336
-10.73269606,3.406578543
-9.714198272,3.213224863
-11.16367898,3.293058733
-10.93036551,3.439154534
-10.97456604,3.513123546
-11.00524164,3.315533168
-10.67741226,3.42872537
-10.82019421,3.489179865
-10.8400061,3.402165524
-11.06824435,3.505308662
-10.81967275,3.418743117
-10.94176117,3.168168549
-10.66027516,3.177795609
-10.69657016,3.238765343
-10.72207679,3.280443887
-10.72660935,3.353428616
-9.928999079,3.178577618
-10.7081513,3.446249202
-10.8424715,3.462617326
-10.71177702,3.344281887
-10.8369444,3.291318144
-10.7201432,3.353041293
-9.680126124,3.312739585
-10.85138687,3.419614862
-10.78629328,3.336111742
-10.73044056,3.480542733
-10.72682914,3.2054517
-10.83788892,3.306601647
-10.74836606,3.276320609
-10.70935876,3.299371261
-10.97447827,3.31679586
-10.77452152,3.26149666
-10.91016742,3.357104394
-10.66085207,3.339800679
-10.97672973,3.411840981
-11.12577358,3.245132536
