1.286588958464562893e-04,4.981017205864191055e-03,1.381428737659007311e-04
1.518585195299237967e-04,5.013155750930309296e-03,1.381196780130267143e-04
9.115385910263285041e-05,4.938358440995216370e-03,1.381155743729323149e-04
1.229509362019598484e-04,4.980344325304031372e-03,1.381186884827911854e-04
1.231273199664428830e-04,4.977240227162837982e-03,1.381320325890555978e-04
1.158236991614103317e-04,4.959296435117721558e-03,1.381424517603591084e-04
1.455967285437509418e-04,4.994441289454698563e-03,1.381361071253195405e-04
1.167211376014165580e-04,4.966493695974349976e-03,1.381383190164342523e-04
1.182188934762962162e-04,4.970092792063951492e-03,1.381324836984276772e-04
1.792950206436216831e-04,5.051047075539827347e-03,1.380865433020517230e-04
