1.305703917751088738e-04,4.965126514434814453e-03,1.380743924528360367e-04
1.581628166604787111e-04,4.996717441827058792e-03,1.380717731080949306e-04
9.047079220181331038e-05,4.921249579638242722e-03,1.380928588332608342e-04
1.238994154846295714e-04,4.961806349456310272e-03,1.380810426780954003e-04
1.244435261469334364e-04,4.959822632372379303e-03,1.380771573167294264e-04
1.212266070069745183e-04,4.942219704389572144e-03,1.380781031912192702e-04
1.554796472191810608e-04,4.979501944035291672e-03,1.380716712446883321e-04
1.182214036816731095e-04,4.949075169861316681e-03,1.380781905027106404e-04
1.195195072796195745e-04,4.952395800501108170e-03,1.380799221806228161e-04
1.902642979985103011e-04,5.027693230658769608e-03,1.380823232466354966e-04
