1.11390215372738e-05,0.239950910369321,4.72621069199457e-08,1.92976330771517
2.25740324803863e-05,0.203350635344423,6.00324541963886e-08,2.00192703192208
1.05335323635989e-05,0.123161414120105,4.88842047784028e-08,2.09338627703252
3.10791389057325e-05,0.395544584562627,5.23730574817657e-08,2.18274947201493
4.15146511527733e-05,0.14067870262603,3.77820768154239e-08,2.21312399222874
6.54544365957314e-05,0.0830665037394962,4.57907408573093e-08,2.2087439161304
9.4738551761189e-07,0.11858369655229,3.52363160323727e-08,2.2026940214996
2.24162442471987e-05,0.157877224614884,5.88193718526706e-08,2.18949678318983
1.62298419603374e-05,0.522817866868763,2.72212023600293e-07,2.08839016271651
5.84082538596614e-10,0.459471212664701,8.17370044037478e-08,2.04620069586157
7.52637162437995e-05,0.0440732316579311,4.79658620766642e-08,2.17543753584914
5.10008107364933e-05,0.467168223614781,5.02098862034561e-08,2.18373104280494
8.69117350314671e-06,0.0511741311788944,6.96459018772659e-08,2.18102101768073
3.30642888398455e-06,0.552520474315703,6.78848214802518e-08,2.18388125117094
9.85194678091508e-05,0.000530324249559895,4.81350986077587e-08,2.20332340505024
7.26677246377911e-05,0.0560580153868603,4.86786831586104e-08,2.24354156009019
1.22431723496874e-05,0.458355307422679,3.54688515920177e-08,2.3189962089797
3.00941153654036e-05,0.773636976746644,2.47441593961443e-08,2.25310845015524
8.52993035348975e-05,0.00440795583548708,2.67440639118353e-08,2.34440786079936
1.73124414081631e-05,0.329571509180403,5.84875898476441e-08,2.27993483181783
1.25849494562121e-06,0.628818362512555,6.91480298929802e-06,1.78303113854416
0.000152875949045753,0.0831038499911008,5.52463921619418e-08,2.42632909782693
2.31322518087253e-06,0.134337244636203,1.5433441060235e-07,2.2791585687162
0.00025243563163291,0.490833806762893,6.53377541531311e-06,1.62935534502281
2.03955169309366e-05,0.0447551527336946,7.03015892100803e-08,2.36835232240898
0.00158301472825701,0.216184187036093,1.04954005858743e-07,2.30466539979466
0.000138962486335231,0.0254828350838444,3.04800223536065e-08,2.46052007093757
0.00236126539621444,0.173070927042545,8.79825840112945e-07,1.94775727586122
1.71291262699353e-05,0.101419922145739,9.11946561670241e-08,2.31170109625039
6.90172321458805e-05,0.433552378240823,6.71397674316827e-08,2.33394526444375
5.4490829227918e-05,0.0335542136310747,5.94576316192282e-08,2.38782322204373
7.96463166300953e-05,0.225632940635755,5.44486333214797e-08,2.38789941234112
7.77485832092433e-08,0.312581479891022,4.10801361216789e-08,2.39015335325292
9.54157660343001e-05,0.0152613701375996,5.08953080288135e-08,2.37638631016147
3.51150382595158e-05,0.298019047818124,5.55163715040031e-08,2.33569516880075
2.16446392911441e-05,0.0302096602193373,7.65446363721711e-08,2.33614229822754
1.45047910165847e-05,0.246103893579096,3.22746251653937e-08,2.45326291992362
2.63745075827775e-05,0.222571333010926,3.03999118593245e-08,2.49229371803843
2.48060999816989e-05,0.244863426736567,3.5510480531623e-08,2.48028862684424
2.10218933091134e-05,0.0413013668585858,4.93565476483751e-08,2.40804574226891
5.27747770466762e-05,0.117177128624156,5.14044044886485e-08,2.38092335022225
