-15.33431998,4.68654555
1.760572738,-1.89989357
-14.39588567,4.471554099
-11.56384014,3.801559555
-11.33100621,3.536979303
-13.18173428,4.335798869
-12.51167374,3.994230406
-11.75646387,3.996275646
-7.337334961,2.363395058
-11.28292743,3.553313879
-11.40665252,3.624688733
-10.85992902,3.473368508
-11.55831592,3.756696291
-11.08316145,3.513257372
-10.93974162,3.523718635
-11.81151632,3.934979891
-10.98589075,3.638466925
-11.14407714,3.741830206
-11.66812271,3.688844597
-10.9726261,3.672968383
-11.00413931,3.71802771
-5.58811622,1.91422334
-11.0288558,3.727980107
-8.591056277,2.754003285
-7.325985026,2.387951392
-11.76200193,4.004688096
-6.854374414,2.152168853
-9.603336492,3.028271099
-11.4132372,3.836190496
-10.01398437,3.284678238
-11.76904021,4.063756463
-11.81858414,4.05477843
-11.57213703,3.942037868
-11.99642643,4.142148903
-12.98804269,4.443892658
-12.44694738,4.234961099
-11.91367685,4.096982484
-12.32001801,4.209134809
-11.22882039,3.761656872
-11.61699892,4.017075286
-12.83141711,4.519775665
-11.43754807,3.821854018
