1.636994711589068174e-04,4.961807746440172195e-03,1.381659676553681493e-04
9.190042328555136919e-05,4.812076222151517868e-03,1.385709183523431420e-04
1.804085040930658579e-04,4.972211085259914398e-03,1.381758775096386671e-04
1.669514167588204145e-04,4.957635886967182159e-03,1.381835754727944732e-04
1.413637655787169933e-04,4.921154119074344635e-03,1.382070186082273722e-04
2.045979053946211934e-04,4.992359317839145660e-03,1.381705660605803132e-04
1.324653858318924904e-04,4.924625623971223831e-03,1.381904148729518056e-04
2.044026041403412819e-04,4.993038251996040344e-03,1.381589390803128481e-04
8.669626549817621708e-05,4.806621465831995010e-03,1.385969517286866903e-04
1.140116582973860204e-04,4.842713940888643265e-03,1.384928182233124971e-04
6.483192555606365204e-05,4.787518177181482315e-03,1.386903168167918921e-04
2.227968943770974874e-04,5.021035671234130859e-03,1.381553302053362131e-04
1.667230535531416535e-04,4.971232265233993530e-03,1.381723413942381740e-04
2.000827516894787550e-04,4.984923638403415680e-03,1.381776528432965279e-04
1.754584955051541328e-04,4.982542246580123901e-03,1.381550391670316458e-04
5.781316940556280315e-05,4.784547258168458939e-03,1.387030642945319414e-04
1.870351552497595549e-04,4.996712319552898407e-03,1.381527545163407922e-04
8.058984531089663506e-05,4.801149480044841766e-03,1.386201911373063922e-04
8.454201451968401670e-05,4.804232157766819000e-03,1.386041549267247319e-04
1.802259066607803106e-04,4.976198077201843262e-03,1.381702895741909742e-04
9.379972470924258232e-05,4.814585205167531967e-03,1.385676005156710744e-04
6.618416227865964174e-05,4.787319339811801910e-03,1.386938674841076136e-04
1.883783261291682720e-04,4.980264231562614441e-03,1.381706388201564550e-04
7.117517816368490458e-05,4.795880056917667389e-03,1.386388757964596152e-04
1.873250148491933942e-04,4.984231200069189072e-03,1.381607726216316223e-04
8.948389586294069886e-05,4.813046660274267197e-03,1.385695213684812188e-04
9.197431063512340188e-05,4.810047801584005356e-03,1.385859795846045017e-04
1.949457364389672875e-04,4.966142587363719940e-03,1.382104383083060384e-04
1.300350704696029425e-04,4.847751464694738388e-03,1.384914212394505739e-04
7.525237015215680003e-05,4.793536383658647537e-03,1.386580843245610595e-04
1.574559137225151062e-04,4.949005320668220520e-03,1.381856709485873580e-04
7.653496868442744017e-05,4.799793008714914322e-03,1.386249787174165249e-04
1.859103504102677107e-04,4.985300824046134949e-03,1.381670881528407335e-04
4.375354183139279485e-05,4.775751847773790359e-03,1.387860829709097743e-04
6.759085226804018021e-05,4.787877202033996582e-03,1.386978401569649577e-04
1.849262771429494023e-04,4.987994674593210220e-03,1.381672045681625605e-04
1.990887976717203856e-04,4.961132537573575974e-03,1.382182526867836714e-04
1.182210035040043294e-04,4.825161304324865341e-03,1.385526993544772267e-04
