-1.636359999999999898e-04,-9.677479999999999373e-05,-1.133138999999999994e-04,-1.192786000000000069e-04,-1.418698999999999882e-04,-1.464269999999999721e-04,-1.551530000000002406e-04,-1.692390000000001460e-04,-1.715750000000001725e-04,-1.962520000000006547e-04,-2.057020000000000170e-04,-2.312570000000002831e-04,-2.307020000000001097e-04,-2.840599999999987406e-04,-2.935699999999999421e-04,-3.080000000000010355e-04,-3.954599999999991173e-04,-4.577200000000007066e-04,-6.023700000000014850e-04,-9.239000000000024537e-04,-1.462780000000005317e-03,-2.864760000000007856e-03,-8.472700000000001411e-03,-1.138849999999998544e-02,-1.157296000000000019e-02,-1.002319999999998039e-02,-1.065859999999996255e-02,-1.137369999999999527e-02,-1.095829999999993476e-02,-8.457000000000033935e-03,-7.598600000000056004e-03,-6.898000000000016098e-03,-6.737800000000007325e-03,-8.631500000000012426e-03,-8.535800000000069027e-03,-8.263999999999965818e-03,-8.428299999999925088e-03,-8.110499999999958021e-03,-8.428699999999983428e-03,-8.540000000000033675e-03,-8.698499999999966675e-03,-8.784399999999994296e-03,-9.051999999999981936e-03,-9.040600000000066985e-03,-9.001900000000001914e-03,-8.879900000000013477e-03,-8.746500000000113559e-03,-8.587100000000019370e-03,-8.396800000000061853e-03,-7.994099999999886019e-03,-7.689000000000138432e-03,-7.584999999999929472e-03,-7.283099999999961653e-03,-6.982299999999995108e-03,-6.682899999999807744e-03,-6.578300000000037763e-03,-6.379500000000058735e-03,-6.078600000000092783e-03,-5.780200000000124995e-03,-5.876700000000114818e-03,-5.676400000000136024e-03,-5.380499999999949559e-03,-5.277999999999960674e-03,-4.980699999999993292e-03,-3.320000000000206033e-03,-4.782000000000013670e-03,-4.484400000000047203e-03,-4.484300000000046929e-03,-2.616600000000058723e-03,-2.412899999999855959e-03,-2.615300000000059071e-03,-2.312599999999867019e-03,-2.312200000000093174e-03,-2.111499999999891675e-03,-2.312599999999867886e-03,-2.008800000000126023e-03,-1.806199999999923448e-03,-3.691399999999914628e-03,-1.807400000000148992e-03,-3.593399999999924606e-03,-3.394499999999947906e-03,-1.505699999999956639e-03,-1.402800000000192608e-03,-3.294499999999957185e-03,-1.201399999999990280e-03,-1.301699999999979002e-03,-1.400699999999969157e-03,-1.199399999999991532e-03,-1.297599999999978632e-03,-1.096100000000000893e-03,-1.194999999999988172e-03,-8.929000000000219747e-04,-8.928000000000246286e-04,-7.921000000000366550e-04,-5.892000000000574729e-04,-7.888000000000350027e-04,-4.873999999998468316e-04,-6.869000000000468915e-04,-3.859000000000778474e-04,-6.863000000000451422e-04
1.756839999999999802e-04,1.072951999999999955e-04,8.112610000000004308e-05,8.269139999999998555e-05,5.823009999999993568e-05,7.017300000000019702e-05,5.444700000000008366e-05,3.636100000000007420e-05,2.182499999999965297e-05,1.784800000000026686e-05,-1.202000000000208043e-06,-2.765699999999945416e-05,-4.220199999999894305e-05,-8.905999999999974701e-05,-1.035700000000007312e-04,-1.710000000000010665e-04,-2.654600000000009448e-04,-3.637200000000003733e-04,-6.503700000000009170e-04,-1.048899999999995626e-03,-2.275779999999999817e-03,-5.664759999999990914e-03,-1.205270000000000126e-02,-1.354850000000000845e-02,-1.291296000000000804e-02,-1.052320000000003634e-02,-1.337859999999996274e-02,-1.436369999999993242e-02,-1.550830000000009978e-02,-1.427699999999997027e-02,-1.519859999999999614e-02,-1.555800000000001800e-02,-1.615779999999998953e-02,-1.978150000000000741e-02,-1.988580000000004025e-02,-1.989399999999999502e-02,-2.022829999999995951e-02,-1.971050000000001273e-02,-1.920869999999999522e-02,-1.872000000000000053e-02,-1.858850000000003208e-02,-1.795439999999989475e-02,-1.766199999999998674e-02,-1.708060000000000134e-02,-1.669189999999997481e-02,-1.616989999999992114e-02,-1.558650000000007078e-02,-1.491709999999996615e-02,-1.449680000000005617e-02,-1.399410000000011339e-02,-1.358899999999993273e-02,-1.338499999999995770e-02,-1.238310000000006524e-02,-1.178229999999991055e-02,-1.178290000000013424e-02,-1.107829999999998712e-02,-1.057950000000004026e-02,-1.037860000000006416e-02,-1.008020000000009637e-02,-9.876700000000118371e-03,-9.376400000000171750e-03,-8.980499999999997165e-03,-8.778000000000018427e-03,-8.380700000000063793e-03,-6.420000000000087095e-03,-7.881999999999894299e-03,-7.584400000000149876e-03,-7.484299999999938571e-03,-5.416599999999972825e-03,-5.112900000000002686e-03,-5.215299999999994766e-03,-4.912600000000024759e-03,-4.612200000000061910e-03,-4.711500000000049850e-03,-4.412599999999858649e-03,-4.208800000000106206e-03,-4.106199999999892401e-03,-5.691399999999916838e-03,-3.807400000000150768e-03,-5.593399999999926382e-03,-5.294499999999960696e-03,-3.405699999999969429e-03,-3.202799999999994367e-03,-5.194499999999969975e-03,-3.001400000000014300e-03,-3.001700000000013819e-03,-3.000700000000014987e-03,-2.799400000000037362e-03,-2.697600000000046488e-03,-2.596100000000057736e-03,-2.395000000000078056e-03,-2.392899999999856774e-03,-2.292799999999870549e-03,-1.792099999999926521e-03,-1.989200000000125330e-03,-1.788800000000146913e-03,-1.487400000000180678e-03,-1.686899999999936757e-03,-1.485899999999956700e-03,-1.586299999999945913e-03
2.307540000000000069e-04,1.455932000000000005e-04,1.005361000000000216e-04,1.081914000000000091e-04,1.006100999999999941e-04,1.023730000000000039e-04,9.114700000000027099e-05,8.786099999999996398e-05,7.822500000000036998e-05,5.534799999999960628e-05,4.759799999999967540e-05,2.174300000000033714e-05,1.049800000000033046e-05,-2.805999999999945690e-05,-2.357000000000051803e-05,-1.089999999999997763e-04,-1.704599999999996114e-04,-2.817200000000016327e-04,-4.463700000000016504e-04,-8.688999999999960210e-04,-1.615780000000005675e-03,-3.415759999999996854e-03,-9.682700000000004151e-03,-1.455850000000001934e-02,-1.684295999999999710e-02,-1.510320000000000933e-02,-1.806859999999999022e-02,-1.859370000000000120e-02,-1.967829999999999580e-02,-1.781699999999995787e-02,-1.824859999999999330e-02,-1.851799999999997892e-02,-1.878780000000001074e-02,-2.175150000000003470e-02,-2.278580000000005393e-02,-2.330400000000001914e-02,-2.447830000000004655e-02,-2.522050000000002762e-02,-2.571870000000001100e-02,-2.591999999999998472e-02,-2.603849999999998874e-02,-2.575439999999992388e-02,-2.613200000000007531e-02,-2.537060000000002091e-02,-2.501189999999996888e-02,-2.469990000000006972e-02,-2.398650000000003557e-02,-2.321709999999994195e-02,-2.266680000000006676e-02,-2.190409999999997498e-02,-2.114900000000005317e-02,-2.057500000000009668e-02,-1.981310000000000363e-02,-1.898230000000000403e-02,-1.838290000000007349e-02,-1.837829999999984754e-02,-1.727949999999996850e-02,-1.677859999999980339e-02,-1.628020000000007794e-02,-1.587670000000012197e-02,-1.537639999999995503e-02,-1.478050000000002452e-02,-1.417800000000008984e-02,-1.388070000000012419e-02,-1.181999999999993646e-02,-1.338199999999995470e-02,-1.298440000000000011e-02,-1.258429999999982098e-02,-1.041660000000008829e-02,-1.021290000000010627e-02,-9.715299999999944119e-03,-9.312599999999983391e-03,-9.412199999999976488e-03,-9.111500000000008481e-03,-8.812600000000040193e-03,-8.608800000000065705e-03,-8.506199999999851033e-03,-9.591400000000152581e-03,-8.107399999999898368e-03,-9.493399999999940081e-03,-9.294500000000186293e-03,-7.305699999999983561e-03,-7.002800000000019946e-03,-8.494500000000050621e-03,-6.301399999999872902e-03,-6.201700000000105045e-03,-5.900700000000139687e-03,-5.699399999999939584e-03,-5.597599999999949144e-03,-5.096100000000004446e-03,-4.995000000000014186e-03,-4.692900000000047554e-03,-4.592800000000060896e-03,-4.192100000000106505e-03,-4.189200000000104646e-03,-3.688799999999937441e-03,-3.687399999999938383e-03,-3.286899999999982371e-03,-3.185899999999991516e-03,-3.086300000000002756e-03
-2.407459999999999884e-04,-1.653097999999999872e-04,-1.506239000000000200e-04,-1.749485999999999533e-04,-1.774698999999999862e-04,-1.814270000000000639e-04,-1.875530000000003776e-04,-1.971390000000001195e-04,-2.158749999999998940e-04,-2.245519999999999873e-04,-2.527019999999993434e-04,-2.691569999999998491e-04,-3.126020000000011788e-04,-3.560599999999996233e-04,-3.605699999999992938e-04,-4.899999999999973821e-04,-5.984600000000008533e-04,-7.707199999999979605e-04,-1.112369999999998161e-03,-1.785899999999997169e-03,-3.573780000000000359e-03,-9.745759999999992207e-03,-2.495269999999999433e-02,-3.353849999999998499e-02,-3.647296000000003341e-02,-3.490319999999999534e-02,-3.607860000000001621e-02,-3.702369999999994415e-02,-3.861829999999995267e-02,-3.662699999999995126e-02,-3.602860000000000784e-02,-3.573799999999999200e-02,-3.601779999999998177e-02,-3.811149999999996485e-02,-3.841579999999997219e-02,-3.814399999999998347e-02,-3.792830000000000507e-02,-3.735050000000000175e-02,-3.661870000000003178e-02,-3.584999999999997911e-02,-3.521849999999995817e-02,-3.404439999999994693e-02,-3.318200000000007949e-02,-3.237059999999991611e-02,-3.156189999999991364e-02,-3.035990000000006808e-02,-2.954649999999993393e-02,-2.859709999999988234e-02,-2.749679999999995669e-02,-2.669410000000004696e-02,-2.578900000000014167e-02,-2.508499999999999966e-02,-2.428309999999986660e-02,-2.338229999999996353e-02,-2.278290000000003299e-02,-2.197829999999989514e-02,-2.127949999999997205e-02,-2.077860000000002899e-02,-2.008019999999988148e-02,-1.957669999999993651e-02,-1.907639999999999336e-02,-1.858050000000004837e-02,-1.817799999999987134e-02,-1.758069999999993874e-02,-1.551999999999997305e-02,-1.668199999999981503e-02,-1.628440000000008075e-02,-1.588430000000012193e-02,-1.381659999999993588e-02,-1.361290000000017590e-02,-1.331529999999999173e-02,-1.301260000000001998e-02,-1.281220000000004612e-02,-1.251149999999985607e-02,-1.231260000000009881e-02,-1.180879999999993532e-02,-1.190620000000014271e-02,-1.329139999999996713e-02,-1.140739999999997902e-02,-1.289339999999978767e-02,-1.269450000000003388e-02,-1.050570000000007609e-02,-1.219719999999986301e-02,-1.179449999999990922e-02,-9.901400000000141685e-03,-9.601699999999952634e-03,-9.400699999999977130e-03,-8.999400000000020231e-03,-8.797599999999818760e-03,-8.596100000000063066e-03,-8.395000000000082951e-03,-8.192900000000107041e-03,-7.992799999999909352e-03,-7.792099999999932067e-03,-7.489199999999963248e-03,-7.288799999999985048e-03,-7.087399999999786405e-03,-6.986900000000018963e-03,-6.685900000000050136e-03,-6.686300000000050363e-03
2.825999999999985310e-06,8.403800000000002446e-06,-1.076100000000018378e-06,-1.251140000000000357e-05,-1.403010000000005054e-05,-2.367300000000010013e-05,-3.034700000000009417e-05,-3.256100000000009025e-05,-4.042500000000021011e-05,-5.664800000000055945e-05,-5.889800000000022112e-05,-9.224299999999971975e-05,-8.389799999999983946e-05,-1.069400000000002467e-04,-1.164299999999989784e-04,-1.769999999999982850e-04,-2.075400000000002525e-04,-4.162799999999990705e-04,-4.946299999999992673e-04,-9.290999999999980264e-04,-1.829220000000004879e-03,-5.336240000000005979e-03,-1.186729999999999556e-02,-1.659149999999999167e-02,-1.723704000000000208e-02,-1.952679999999998653e-02,-1.830139999999996769e-02,-1.980629999999998850e-02,-2.109169999999997713e-02,-2.304300000000004955e-02,-2.324140000000003356e-02,-2.337200000000000388e-02,-2.351219999999999352e-02,-2.151849999999999596e-02,-2.168419999999995559e-02,-2.213600000000001677e-02,-2.214170000000005925e-02,-2.221950000000001008e-02,-2.141129999999999423e-02,-2.169999999999989992e-02,-2.128150000000003997e-02,-2.072560000000004191e-02,-2.023799999999994700e-02,-1.958939999999997905e-02,-1.881809999999995570e-02,-1.815009999999998500e-02,-1.727350000000003882e-02,-1.649289999999997008e-02,-1.567319999999997396e-02,-1.487590000000005991e-02,-1.414099999999998865e-02,-1.348500000000010281e-02,-1.271690000000005698e-02,-1.211770000000001075e-02,-1.140709999999990967e-02,-1.088169999999988140e-02,-1.025049999999997491e-02,-9.621399999999953601e-03,-9.219799999999998483e-03,-8.823300000000042567e-03,-8.223600000000110335e-03,-7.719500000000161996e-03,-7.221999999999994917e-03,-6.919300000000028379e-03,-8.180000000000081303e-03,-6.017999999999907104e-03,-5.715600000000161697e-03,-5.415699999999972966e-03,-6.783400000000015806e-03,-6.387100000000063039e-03,-6.184699999999859928e-03,-5.787400000000129073e-03,-5.687799999999913932e-03,-5.288499999999959032e-03,-5.087399999999983255e-03,-4.791200000000012810e-03,-4.793800000000015583e-03,-2.808600000000035634e-03,-4.192600000000078382e-03,-2.306600000000091737e-03,-2.005499999999901459e-03,-3.594299999999925766e-03,-3.497200000000155913e-03,-1.605500000000169509e-03,-2.898600000000002043e-03,-2.898300000000002524e-03,-2.699300000000023382e-03,-2.500600000000045061e-03,-2.202399999999857944e-03,-2.103899999999868722e-03,-1.804999999999903470e-03,-1.607099999999924735e-03,-1.507200000000155030e-03,-1.407900000000165139e-03,-1.010799999999988357e-03,-9.111999999999998139e-04,-7.126000000000210074e-04,-6.131000000000319788e-04,-6.141000000000340631e-04,-4.137000000000557549e-04
-1.823440000000000011e-04,-1.368092000000000114e-04,-1.464561000000000020e-04,-1.477914000000000094e-04,-1.397401000000000751e-04,-1.680729999999999204e-04,-1.608470000000000678e-04,-1.891609999999998919e-04,-1.967250000000000520e-04,-1.980479999999995512e-04,-2.226980000000006383e-04,-2.374430000000004302e-04,-2.608979999999999134e-04,-2.729399999999997280e-04,-2.884300000000009773e-04,-3.659999999999999517e-04,-3.925400000000013882e-04,-5.262799999999981122e-04,-6.976300000000010574e-04,-1.081099999999997384e-03,-1.909220000000001619e-03,-4.582240000000001312e-03,-1.180729999999999107e-02,-1.820149999999999199e-02,-1.960703999999998531e-02,-2.173679999999997628e-02,-1.990139999999995801e-02,-2.136629999999999432e-02,-2.247170000000002499e-02,-2.488300000000000234e-02,-2.540139999999997331e-02,-2.567199999999997262e-02,-2.596220000000005676e-02,-2.385850000000000470e-02,-2.496420000000001624e-02,-2.609599999999998032e-02,-2.666170000000002774e-02,-2.720949999999994900e-02,-2.756129999999998303e-02,-2.773999999999994526e-02,-2.731150000000001979e-02,-2.714559999999991216e-02,-2.651800000000001031e-02,-2.584940000000002236e-02,-2.498809999999996451e-02,-2.418010000000007584e-02,-2.312350000000006067e-02,-2.215289999999996845e-02,-2.120320000000000885e-02,-2.016590000000007682e-02,-1.920100000000005483e-02,-1.843500000000000347e-02,-1.754689999999994518e-02,-1.683770000000006997e-02,-1.601709999999991266e-02,-1.532169999999999192e-02,-1.452050000000008195e-02,-1.392139999999992411e-02,-1.321980000000000204e-02,-1.262330000000006815e-02,-1.192360000000014693e-02,-1.151949999999996553e-02,-1.092200000000003238e-02,-1.051930000000007512e-02,-1.177999999999990687e-02,-9.517999999999965724e-03,-9.115600000000008418e-03,-8.815700000000042599e-03,-1.008339999999987441e-02,-9.687100000000144553e-03,-9.284699999999961734e-03,-8.987399999999999556e-03,-8.787800000000017472e-03,-8.288500000000073586e-03,-8.087399999999874897e-03,-7.791200000000126497e-03,-7.393799999999951279e-03,-5.408599999999970896e-03,-6.992599999999992051e-03,-5.006600000000016419e-03,-4.705500000000048186e-03,-6.194300000000083940e-03,-5.797199999999902605e-03,-4.005499999999904970e-03,-5.398599999999948752e-03,-5.198299999999971693e-03,-4.899300000000003132e-03,-4.500600000000047271e-03,-4.202400000000081765e-03,-4.103900000000092543e-03,-3.704999999999916260e-03,-3.507099999999937524e-03,-3.307199999999956789e-03,-3.107899999999977694e-03,-2.810800000000012160e-03,-2.611199999999812803e-03,-2.612599999999811861e-03,-2.213100000000078026e-03,-2.114100000000090906e-03,-1.913700000000112707e-03
-5.029600000000001447e-05,-2.554279999999999539e-05,-1.933390000000001152e-05,-1.935860000000002841e-05,-1.993989999999986985e-05,-2.142700000000007454e-05,-2.955299999999978972e-05,-3.253900000000013688e-05,-5.017499999999993211e-05,-5.125199999999962381e-05,-6.360199999999999177e-05,-7.465699999999962080e-05,-1.185020000000003098e-04,-1.400600000000004446e-04,-1.565700000000016807e-04,-1.919999999999995170e-04,-2.564600000000023523e-04,-3.717199999999979657e-04,-5.273699999999993367e-04,-8.308999999999996510e-04,-1.488779999999996625e-03,-3.596760000000004398e-03,-1.057269999999999217e-02,-1.809850000000000694e-02,-2.118295999999995211e-02,-2.196319999999998482e-02,-2.410860000000003556e-02,-2.433369999999996855e-02,-2.579830000000001011e-02,-2.422699999999998466e-02,-2.479860000000004908e-02,-2.483799999999997121e-02,-2.533779999999995550e-02,-2.837149999999999395e-02,-2.937579999999992766e-02,-3.044400000000005435e-02,-3.112829999999998029e-02,-3.182050000000007789e-02,-3.218869999999998677e-02,-3.218999999999998252e-02,-3.205850000000001754e-02,-3.167440000000007472e-02,-3.140199999999996466e-02,-3.071060000000003232e-02,-2.999190000000006434e-02,-2.943990000000003618e-02,-2.856649999999995304e-02,-2.770709999999993595e-02,-2.687680000000000277e-02,-2.603409999999994201e-02,-2.506899999999997672e-02,-2.418499999999987674e-02,-2.343310000000007123e-02,-2.261229999999991511e-02,-2.178290000000014312e-02,-2.097830000000000528e-02,-2.027950000000008218e-02,-1.957859999999993911e-02,-1.888020000000001364e-02,-1.837670000000006867e-02,-1.757640000000015856e-02,-1.718049999999998051e-02,-1.657800000000004756e-02,-1.618070000000009293e-02,-1.391999999999992722e-02,-1.508199999999998951e-02,-1.458440000000004594e-02,-1.428429999999985579e-02,-1.211660000000012311e-02,-1.171289999999994107e-02,-1.141529999999997894e-02,-1.101260000000001821e-02,-1.071220000000005536e-02,-1.021150000000010938e-02,-1.011259999999989702e-02,-9.908800000000144576e-03,-9.506199999999962943e-03,-1.099139999999999839e-02,-8.907400000000032306e-03,-1.049340000000005199e-02,-1.019449999999986513e-02,-8.005699999999907335e-03,-7.802800000000153884e-03,-9.094499999999984541e-03,-7.101400000000006839e-03,-6.601700000000060992e-03,-6.200699999999884603e-03,-6.099400000000117575e-03,-5.697600000000160175e-03,-5.396099999999971406e-03,-4.995000000000014186e-03,-4.892900000000025527e-03,-4.592800000000060896e-03,-4.192099999999884460e-03,-3.889199999999916075e-03,-3.688799999999937441e-03,-3.587400000000171441e-03,-3.386900000000193402e-03,-3.085900000000002530e-03,-2.986300000000013770e-03
-7.866000000000005664e-06,1.860720000000000033e-05,-3.103900000000039857e-06,-5.368600000000062406e-06,-2.026989999999986161e-05,-1.942700000000002593e-05,-2.425300000000004037e-05,-4.093899999999969054e-05,-6.387499999999966880e-05,-8.115199999999986270e-05,-9.610200000000040227e-05,-1.216569999999997874e-04,-1.712020000000013197e-04,-2.410600000000008396e-04,-2.795700000000015534e-04,-3.549999999999994675e-04,-4.924599999999989272e-04,-6.287199999999981952e-04,-1.001369999999998173e-03,-1.578899999999998317e-03,-3.148779999999998594e-03,-7.038759999999991135e-03,-1.951869999999999994e-02,-3.161850000000000771e-02,-3.735296000000002531e-02,-3.774320000000000452e-02,-4.090859999999996166e-02,-4.197370000000006512e-02,-4.330830000000003566e-02,-4.183699999999999919e-02,-4.239859999999999463e-02,-4.256799999999999473e-02,-4.304779999999996248e-02,-4.592149999999994847e-02,-4.665579999999999727e-02,-4.698400000000005350e-02,-4.714830000000001103e-02,-4.691050000000001469e-02,-4.634870000000004819e-02,-4.572999999999997900e-02,-4.491850000000000009e-02,-4.403440000000000132e-02,-4.302199999999992835e-02,-4.204059999999998354e-02,-4.093190000000001411e-02,-3.979989999999995753e-02,-3.864650000000004193e-02,-3.743709999999995236e-02,-3.637679999999995917e-02,-3.524409999999999349e-02,-3.409900000000007370e-02,-3.315500000000013575e-02,-3.196309999999999429e-02,-3.098229999999979264e-02,-3.008290000000011719e-02,-2.907830000000000137e-02,-2.827949999999986724e-02,-2.737859999999996824e-02,-2.658019999999983174e-02,-2.587669999999990880e-02,-2.507639999999999869e-02,-2.428050000000008674e-02,-2.357800000000016480e-02,-2.298070000000001015e-02,-2.051999999999986474e-02,-2.178200000000014153e-02,-2.138440000000018520e-02,-2.068430000000003738e-02,-1.851660000000008438e-02,-1.791289999999992610e-02,-1.751530000000019530e-02,-1.711260000000001252e-02,-1.671220000000006242e-02,-1.621150000000011471e-02,-1.601259999999991510e-02,-1.530879999999999394e-02,-1.500620000000002334e-02,-1.629139999999985877e-02,-1.390740000000014777e-02,-1.529339999999996744e-02,-1.439449999999984665e-02,-1.220570000000011091e-02,-1.160279999999995829e-02,-1.289450000000001012e-02,-1.030139999999987559e-02,-9.901699999999919594e-03,-9.600700000000177148e-03,-9.199399999999998204e-03,-8.697600000000051818e-03,-8.496100000000074079e-03,-7.994999999999904960e-03,-7.992899999999907024e-03,-7.592799999999952539e-03,-7.392100000000198165e-03,-7.089200000000007301e-03,-6.988800000000018088e-03,-6.787400000000041490e-03,-6.586900000000063017e-03,-6.485900000000072163e-03,-6.286299999999872372e-03
-4.617600000000000648e-05,-4.023380000000000093e-05,-6.370389999999999159e-05,-6.341859999999998265e-05,-9.106989999999985121e-05,-9.772699999999992677e-05,-1.229530000000002168e-04,-1.474389999999999414e-04,-1.743750000000000237e-04,-2.135519999999993947e-04,-2.653019999999999749e-04,-3.093570000000005009e-04,-3.698019999999997503e-04,-4.810599999999997343e-04,-4.975699999999992629e-04,-6.929999999999991722e-04,-9.154600000000021618e-04,-1.242720000000001627e-03,-1.855369999999998765e-03,-3.040899999999996123e-03,-6.195779999999999690e-03,-1.688876000000000266e-02,-3.974270000000000580e-02,-5.372849999999999848e-02,-5.791295999999999250e-02,-5.655319999999999792e-02,-5.918859999999998012e-02,-6.065369999999998402e-02,-6.332829999999996240e-02,-6.228699999999996739e-02,-6.250860000000006689e-02,-6.282799999999993945e-02,-6.315780000000002781e-02,-6.559150000000002478e-02,-6.602579999999999560e-02,-6.567400000000003790e-02,-6.530829999999997193e-02,-6.446049999999997615e-02,-6.337869999999992676e-02,-6.227000000000008917e-02,-6.091850000000001431e-02,-5.964440000000001407e-02,-5.833200000000008517e-02,-5.681060000000004440e-02,-5.542190000000001698e-02,-5.384990000000007548e-02,-5.244649999999996537e-02,-5.087709999999995986e-02,-4.964679999999996318e-02,-4.827410000000009055e-02,-4.698899999999991972e-02,-4.590500000000006381e-02,-4.457310000000000438e-02,-4.338229999999998476e-02,-4.241290000000006583e-02,-4.124830000000012653e-02,-4.027950000000009995e-02,-3.937860000000020094e-02,-3.848019999999985341e-02,-3.757669999999995597e-02,-3.667640000000005340e-02,-3.608050000000011942e-02,-3.517800000000000094e-02,-3.448070000000007240e-02,-3.192000000000016352e-02,-3.308200000000000723e-02,-3.248440000000007294e-02,-3.208429999999989207e-02,-2.971659999999996110e-02,-2.911290000000002487e-02,-2.871530000000007202e-02,-2.811259999999991127e-02,-2.771220000000018321e-02,-2.721150000000001346e-02,-2.671260000000006893e-02,-2.620879999999990370e-02,-2.570619999999995686e-02,-2.689140000000002362e-02,-2.440739999999988127e-02,-2.549339999999995429e-02,-2.469450000000004627e-02,-2.230570000000010877e-02,-2.329719999999997279e-02,-2.279450000000003002e-02,-2.040139999999987519e-02,-2.000170000000013951e-02,-1.930069999999999703e-02,-1.899940000000003085e-02,-1.859760000000007171e-02,-1.819609999999989569e-02,-1.789499999999992486e-02,-1.759289999999995996e-02,-1.729279999999999359e-02,-1.699210000000002732e-02,-1.678919999999982718e-02,-1.648879999999985912e-02,-1.628740000000010457e-02,-1.628690000000010407e-02,-1.588590000000014713e-02,-1.578630000000015923e-02
-2.045059999999999966e-04,-1.494347999999999944e-04,-1.582039000000000253e-04,-1.679885999999999793e-04,-1.736699000000000023e-04,-1.878270000000000026e-04,-2.056530000000000044e-04,-2.220389999999996947e-04,-2.475749999999998243e-04,-2.609519999999997879e-04,-2.796020000000000514e-04,-3.313569999999999515e-04,-3.504020000000004713e-04,-4.090600000000005863e-04,-4.595699999999994234e-04,-5.600000000000014688e-04,-6.664599999999994704e-04,-8.987200000000010718e-04,-1.196370000000002371e-03,-2.043900000000005174e-03,-3.700780000000002470e-03,-8.395760000000002110e-03,-1.941270000000000495e-02,-2.599849999999999731e-02,-2.897295999999997124e-02,-2.735319999999999072e-02,-2.932860000000003797e-02,-3.008370000000000141e-02,-3.092829999999997803e-02,-2.889700000000004765e-02,-2.903859999999995958e-02,-2.850800000000003331e-02,-2.857779999999997614e-02,-3.131150000000004763e-02,-3.209580000000009092e-02,-3.270399999999998308e-02,-3.297829999999999512e-02,-3.295050000000004226e-02,-3.286870000000000069e-02,-3.230999999999999150e-02,-3.182850000000006507e-02,-3.130439999999998224e-02,-3.071199999999999278e-02,-2.977059999999998041e-02,-2.885190000000003446e-02,-2.777990000000004137e-02,-2.704650000000009824e-02,-2.588710000000011419e-02,-2.507680000000008999e-02,-2.420409999999994372e-02,-2.323899999999997842e-02,-2.251499999999992743e-02,-2.188310000000013092e-02,-2.098230000000000581e-02,-2.018289999999987525e-02,-1.947829999999994843e-02,-1.887950000000001433e-02,-1.837859999999984922e-02,-1.778019999999991274e-02,-1.717669999999997879e-02,-1.647640000000005767e-02,-1.608050000000010166e-02,-1.547799999999994666e-02,-1.518069999999998101e-02,-1.282000000000004837e-02,-1.418199999999986659e-02,-1.388440000000012303e-02,-1.358429999999993289e-02,-1.141659999999997815e-02,-1.101290000000001816e-02,-1.081530000000004502e-02,-1.041260000000008429e-02,-1.021219999999988838e-02,-9.811500000000153432e-03,-9.612599999999952086e-03,-9.308799999999988611e-03,-9.206199999999995984e-03,-1.059140000000004245e-02,-8.707400000000054333e-03,-1.019339999999986299e-02,-9.794500000000131226e-03,-7.905700000000140393e-03,-7.602799999999953866e-03,-9.294499999999962514e-03,-7.101400000000006839e-03,-6.801699999999816920e-03,-6.400700000000084620e-03,-6.299400000000095548e-03,-6.097600000000116122e-03,-5.796099999999927352e-03,-5.594999999999948105e-03,-5.192899999999992487e-03,-4.892800000000027856e-03,-4.692099999999829393e-03,-4.489199999999849561e-03,-4.288800000000093406e-03,-4.087400000000116808e-03,-3.886900000000138335e-03,-3.785900000000147481e-03,-3.486299999999958703e-03
