-12.71132141,3.741851058
-12.5451947,3.651666458
-12.41635386,3.704391023
-11.43864183,3.730137503
-11.86538478,3.706217406
-11.80965037,3.75068327
-11.74318358,3.689987253
-10.92910084,3.68263653
-9.648451275,3.324659013
-11.66340545,3.630495495
-11.76750604,3.702033497
-11.44824918,3.640089148
-11.32735498,3.635074068
-11.18301335,3.624993872
-10.80256298,3.593752137
-11.1855396,3.58750128
-11.08086637,3.684776222
-10.58279662,3.58257662
-11.74868771,3.686424565
-11.14036385,3.626500071
-10.10808083,3.433834348
-7.319652271,2.541495794
-10.77437795,3.658020332
-10.56853368,3.56859763
-9.40496046,3.299915354
-10.5655376,3.6563245
-10.23729975,3.528504994
-10.81708291,3.575718684
-10.61620726,3.635337636
-11.02194167,3.672109113
-10.09332388,3.551719398
-10.63335722,3.552176139
-10.94321493,3.73102581
-10.63610792,3.551139343
-11.12041598,3.777604637
-11.06187071,3.675525485
-10.53064152,3.55936546
-10.62945376,3.553460668
-10.55561869,3.679006927
-10.35762515,3.599436767
-10.01450881,3.497251657
-11.75691784,3.780098331
