-4.896056652069091797e+00,-2.119522571563720703e+00,-3.853518009185791016e+00
-5.152409553527832031e+00,-2.119390726089477539e+00,-3.865045070648193359e+00
-4.952932834625244141e+00,-2.118586540222167969e+00,-3.852276325225830078e+00
-4.881017208099365234e+00,-2.115360975265502930e+00,-3.855766534805297852e+00
-4.980861663818359375e+00,-2.117486238479614258e+00,-3.852869987487792969e+00
-5.319696426391601562e+00,-2.138622045516967773e+00,-3.869022369384765625e+00
-5.446174144744873047e+00,-2.143272876739501953e+00,-3.862605571746826172e+00
-5.009185314178466797e+00,-2.121497869491577148e+00,-3.851544857025146484e+00
-4.901031494140625000e+00,-2.120490550994873047e+00,-3.853407382965087891e+00
-5.305150985717773438e+00,-2.134142398834228516e+00,-3.863369464874267578e+00
