1.835003240611021713e+00,1.728993477468673934e+00,1.754286828555178257e+00,1.714925079117981754e+00,1.677782369041274091e+00,1.647394356775988111e+00,1.607964811890583379e+00,1.558119558378409764e+00,1.482079228475757349e+00,1.306356167913665489e+00,1.102483716810477521e+00,8.912429033299592573e-01,6.588066078033127937e-01,5.164411924445362345e-01,4.155042083995869606e-01,nan,nan,1.913775391122694014e-01
1.834902857180060520e+00,1.728849265495068677e+00,1.754177313344052802e+00,1.714767308208736019e+00,1.677472899359012004e+00,1.647014519998727389e+00,1.607626034813788740e+00,1.557789468514394482e+00,1.481796016891045564e+00,1.306115773232616073e+00,1.102170733473417874e+00,8.908416306256196071e-01,6.585467974328051977e-01,5.163516248966405486e-01,4.153220961819725776e-01,nan,nan,1.911681930929941542e-01
1.834802163038980360e+00,1.728704670896743734e+00,1.754066098203733937e+00,1.714608466817444832e+00,1.677165113880314751e+00,1.646637331849322150e+00,1.607289080837814632e+00,1.557460622313867615e+00,1.481512953565697233e+00,1.305874050370860351e+00,1.101856832216050242e+00,8.904404394556754143e-01,6.582859691834630489e-01,5.162590343933560755e-01,4.151379628942021838e-01,nan,nan,1.909585078780264011e-01
1.834701149304975409e+00,1.728559684376401728e+00,1.753953183906115987e+00,1.714448548162939012e+00,1.676858982156618438e+00,1.646262755518026033e+00,1.606953916738803168e+00,1.557132990384448412e+00,1.481230016641017944e+00,1.305630989029182842e+00,1.101542003074976517e+00,8.900393180370513857e-01,6.580241155503708805e-01,5.161634274511106568e-01,4.149518132118658054e-01,nan,nan,1.907484845403160933e-01
1.834599807095239621e+00,1.728414296636743952e+00,1.753838571223096388e+00,1.714287545464051821e+00,1.676554473739361617e+00,1.645890754195092898e+00,1.606620509292895571e+00,1.556806543333754123e+00,1.480947184258311289e+00,1.305386578908368955e+00,1.101226236086801036e+00,8.896382545866718949e-01,6.577612290286127816e-01,5.160648105863321344e-01,4.147636518105535242e-01,nan,nan,1.905381241528130432e-01
1.834498127526966949e+00,1.728268498380474139e+00,1.753722260926569687e+00,1.714125451939613853e+00,1.676251558179980172e+00,1.645521291070777714e+00,1.606288825276232846e+00,1.556481251769403551e+00,1.480664434558884190e+00,1.305140809709206318e+00,1.100909521288125026e+00,8.892372373214609826e-01,6.574973021132732853e-01,5.159631903154477950e-01,4.145734833658560881e-01,nan,nan,1.903274277884676458e-01
1.834396101717353567e+00,1.728122280310293579e+00,1.753604253788433542e+00,1.713962260808458149e+00,1.675950205029912432e+00,1.645154329335334786e+00,1.605958831464955550e+00,1.556157086299013947e+00,1.480381745684040906e+00,1.304893671132479671e+00,1.100591848715552601e+00,8.888362544583439107e-01,6.572323272994369248e-01,5.158585731548861464e-01,4.143813125533631347e-01,nan,nan,1.901163965202297967e-01
1.834293720783590320e+00,1.727975633128904898e+00,1.753484550580583168e+00,1.713797965289415748e+00,1.675650383840594948e+00,1.644789832179017974e+00,1.605630494635205130e+00,1.555834017530204116e+00,1.480099095775086804e+00,1.304645152878974868e+00,1.100273208405685654e+00,8.884352942142448306e-01,6.569662970821880110e-01,5.157509656210744753e-01,4.141871440486651901e-01,nan,nan,1.899050314210497248e-01
1.834190975842875382e+00,1.727828547539010273e+00,1.753363152074914000e+00,1.713632558601318578e+00,1.675352064163465382e+00,1.644427762792082692e+00,1.605303781563124810e+00,1.555512016070592196e+00,1.479816462973327917e+00,1.304395244649478203e+00,1.099953590395127190e+00,8.880343448060886713e-01,6.566992039566111883e-01,5.156403742304405124e-01,4.139909825273525579e-01,nan,nan,1.896933335638774920e-01
1.834087858012400707e+00,1.727681014243312552e+00,1.753240059043323251e+00,1.713466033962998791e+00,1.675055215549960064e+00,1.644068084364781468e+00,1.604978659024852927e+00,1.555191052527795215e+00,1.479533825420068505e+00,1.304143936144775973e+00,1.099632984720480433e+00,8.876333944507992513e-01,6.564310404177904346e-01,5.155268054994122107e-01,4.137928326650152644e-01,nan,nan,1.894813040216629940e-01
