1.838017962501765634e+00,1.714876974152327316e+00,1.741653832484441944e+00,1.697630277003671084e+00,1.668912900233418428e+00,1.634507065906393608e+00,1.591630780928598998e+00,1.528239959461566544e+00,1.437696673227473632e+00,1.239868628785881999e+00,1.019156170455864707e+00,8.485265813454259121e-01,6.583154429127686669e-01,5.411519635547878959e-01,4.333373639921649367e-01,3.569272114519848049e-01,2.819878525780272205e-01,2.282033625728248083e-01
1.837941643857866847e+00,1.714771152525967901e+00,1.741366922734379319e+00,1.697486492552213955e+00,1.668594336121641986e+00,1.634174416620640669e+00,1.591357852707787401e+00,1.528000787398658300e+00,1.437370788928758802e+00,1.239556135087780619e+00,1.018833614147607980e+00,8.481391786609246974e-01,6.580269410076381442e-01,5.410186153990842461e-01,4.331778133664089259e-01,3.566759817625354545e-01,2.816781748053442391e-01,2.279412178945624257e-01
1.837864354547517287e+00,1.714663553459944811e+00,1.741081866087426766e+00,1.697340927804763533e+00,1.668277317387803382e+00,1.633843487358578095e+00,1.591085281473683999e+00,1.527760503346204279e+00,1.437045745963844823e+00,1.239243163655247670e+00,1.018509760177390255e+00,8.477518253481941546e-01,6.577376512522965513e-01,5.408829100905667708e-01,4.330159373546886847e-01,3.564233564340603122e-01,2.813678770812403918e-01,2.276786397616474278e-01
1.837786091337153316e+00,1.714554180809151784e+00,1.740798630925075585e+00,1.697193582258973432e+00,1.667961814117320030e+00,1.633514246094153410e+00,1.590813043649597303e+00,1.527519098431852296e+00,1.436721516558741696e+00,1.238929698713417960e+00,1.018184603699540780e+00,8.473645090742686348e-01,6.574475642659477481e-01,5.407448489065456165e-01,4.328517413262514268e-01,3.561693390346575838e-01,2.810569614366094093e-01,2.274156296608184635e-01
1.837706850993209962e+00,1.714443038428481447e+00,1.740517185628816632e+00,1.697044455412497044e+00,1.667647796395608228e+00,1.633186660801309920e+00,1.590541115658834048e+00,1.527276563783249497e+00,1.436398072939461201e+00,1.238615724487426517e+00,1.017858139868387246e+00,8.469772175061800468e-01,6.571566706677952618e-01,5.406044331243288203e-01,4.326852306503441992e-01,3.559139331324255306e-01,2.807454299023443567e-01,2.271521890788141818e-01
1.837626630282123363e+00,1.714330130172827538e+00,1.740237498580143427e+00,1.696893546762986649e+00,1.667335234308086278e+00,1.632860699453994036e+00,1.590269473924703636e+00,1.527032890528043252e+00,1.436075387332013564e+00,1.238301225202408151e+00,1.017530363838257568e+00,8.465899383109628529e-01,6.568649610770423974e-01,5.404616640212256407e-01,4.325164106962144928e-01,3.556571422954629691e-01,2.804332845093391868e-01,2.268883195023732313e-01
1.837545425970328328e+00,1.714215459897083349e+00,1.739959538160547714e+00,1.696740855808095638e+00,1.667024097940170035e+00,1.632536330026151727e+00,1.589998094870513468e+00,1.526788069793881153e+00,1.435753431962409010e+00,1.237986185083497004e+00,1.017201270763480325e+00,8.462026591556501831e-01,6.565724261128929040e-01,5.403165428745448917e-01,4.323452868331091881e-01,3.553989700918680494e-01,2.801205272884874087e-01,2.266240224182344554e-01
1.837463234824261438e+00,1.714099031456143063e+00,1.739683272751521681e+00,1.696586382045476959e+00,1.666714357377278022e+00,1.632213520491727632e+00,1.589726954919570945e+00,1.526542092708411014e+00,1.435432179056659097e+00,1.237670588355827883e+00,1.016870855798384321e+00,8.458153677072755006e-01,6.562790563945509748e-01,5.401690709615957209e-01,4.321718644302756651e-01,3.551394200897393660e-01,2.798071602706824756e-01,2.263592993131364195e-01
1.837380053610357278e+00,1.713980848704898863e+00,1.739408670734557516e+00,1.696430124972784670e+00,1.666405982704826094e+00,1.631892238824668606e+00,1.589456030495184802e+00,1.526294950399279315e+00,1.435111600840774937e+00,1.237354419244536929e+00,1.016539114097297247e+00,8.454280516328722683e-01,6.559848425412196926e-01,5.400192495596870534e-01,4.319961488569609709e-01,3.548784958571754578e-01,2.794931854868181187e-01,2.260941516738180501e-01
1.837295879095052209e+00,1.713860915498246040e+00,1.739135700491146741e+00,1.696272084087670384e+00,1.666098944008232330e+00,1.631572452998918621e+00,1.589185298020662884e+00,1.526046633994134316e+00,1.434791669540766534e+00,1.237037661974757174e+00,1.016206040814547906e+00,8.450406985994739495e-01,6.556897751721029177e-01,5.398670799461274816e-01,4.318181454824124299e-01,3.546162009622743083e-01,2.791786049677877357e-01,2.258285809870177463e-01
