1.839362469984789916e+00,1.792639303748801982e+00,1.753126537751942271e+00,1.712335734347160132e+00,1.675780392219718307e+00,1.671462295834779788e+00,1.631841587910773494e+00,nan,1.532180213348987463e+00,1.453554397283650879e+00,1.303868163342078557e+00,1.070136362587284617e+00,8.934559577534426644e-01,nan,nan,5.261224778708235572e-01,4.597715547000121306e-01
1.839288862056148943e+00,1.792555321604119456e+00,1.753037284726673972e+00,1.712015741618679421e+00,1.675416196488281884e+00,1.671165205479287819e+00,1.631474084964759319e+00,nan,1.531809196391463290e+00,1.453227818729120324e+00,1.303532822170593741e+00,1.069840514884285554e+00,8.931707784286436747e-01,nan,nan,5.260059061287128968e-01,4.597536278495401030e-01
1.839214220259694166e+00,1.792469237877472921e+00,1.752945800325366177e+00,1.711697847643382397e+00,1.675054475574106361e+00,1.670869599835051567e+00,1.631108865069358371e+00,nan,1.531439847618770500e+00,1.452901883800120642e+00,1.303197649115862111e+00,1.069543345170348658e+00,8.928837709965312674e-01,nan,nan,5.258870713663562624e-01,4.597324065685314820e-01
1.839138541581097019e+00,1.792381057512718368e+00,1.752852090154899178e+00,1.711382019659816400e+00,1.674695193199247978e+00,1.670575449519392297e+00,1.630745892783514561e+00,nan,1.531072135453070970e+00,1.452576567297506394e+00,1.302862623297140310e+00,1.069244846491707701e+00,8.925949374628380228e-01,nan,nan,5.257659739463028670e-01,4.597078978637219038e-01
1.839061823006028495e+00,1.792290785453712010e+00,1.752756159822155047e+00,1.711068224906526769e+00,1.674338313085762309e+00,1.670282725149631720e+00,1.630385132666170467e+00,nan,1.530706028316527245e+00,1.452251844022130367e+00,1.302527723833684092e+00,1.068945011894596009e+00,8.923042798332977421e-01,nan,nan,5.256426142311008132e-01,4.596801087418468934e-01
1.838984061520158919e+00,1.792198426644310949e+00,1.752658014934013631e+00,1.710756430622061064e+00,1.673983798955705593e+00,1.669991397343091100e+00,1.630026549276270886e+00,nan,1.530341494631302091e+00,1.451927688774846459e+00,1.302192929844749658e+00,1.068643834425246686e+00,8.920118001136425612e-01,nan,nan,5.255169925832984257e-01,4.596490462096418650e-01
1.838905254109160170e+00,1.792103986028370954e+00,1.752557661097356112e+00,1.710446604044966179e+00,1.673631614531135181e+00,1.669701436717090148e+00,1.629670107172758620e+00,nan,1.529978502819557384e+00,1.451604076356509010e+00,1.301858220449592540e+00,1.068341307129892614e+00,8.917175003096068364e-01,nan,nan,5.253891093654445843e-01,4.596147172738423992e-01
1.838825397758704572e+00,1.792007468549750016e+00,1.752455103919064117e+00,1.710138712413788120e+00,1.673281723534105536e+00,1.669412813888951241e+00,1.629315770914577355e+00,nan,1.529617021303455893e+00,1.451280981567971251e+00,1.301523574767468716e+00,1.068037423054767565e+00,8.914213824269228148e-01,nan,nan,5.252589649400872807e-01,4.595771289411841876e-01
1.838744489454460895e+00,1.791908879152302791e+00,1.752350349006017272e+00,1.709832722967073337e+00,1.672934089686674453e+00,1.669125499475995422e+00,1.628963505060671224e+00,nan,1.529257018505160826e+00,1.450958379210085747e+00,1.301188971917635495e+00,1.067732175246105530e+00,8.911234484713244086e-01,nan,nan,5.251265596697752835e-01,4.595362882184025888e-01
1.838662526182102575e+00,1.791808222779887938e+00,1.752243401965096981e+00,1.709528602943368503e+00,1.672588676710896616e+00,1.668839464095543512e+00,1.628613274169982583e+00,nan,1.528898462846832951e+00,1.450636244083707505e+00,1.300854391019347522e+00,1.067425556750138282e+00,8.908237004485445309e-01,nan,nan,5.249918939170568066e-01,4.594922021122332390e-01
1.838579504927300379e+00,1.791705504376360336e+00,1.752134268403184869e+00,1.709226319581220288e+00,1.672245448328830042e+00,1.668554678364916555e+00,1.628265042801456008e+00,nan,1.528541322750636144e+00,1.450314550989688644e+00,1.300519811191861219e+00,1.067117560613099814e+00,8.905221403643163169e-01,nan,nan,5.248549680444808407e-01,4.594448776294116077e-01
