1.843522340079807753e+00,1.789799435083177848e+00,1.741310894876018089e+00,1.710219928306693671e+00,1.656948969463631904e+00,1.622659345818458165e+00,1.580507957236583216e+00,1.507783044476870060e+00,1.513873146848352613e+00,1.206043126299867208e+00,9.679442538138667285e-01,7.745468198983188612e-01,6.180516609439609121e-01,4.980398816889910485e-01
1.843458542340620454e+00,1.789732618657810637e+00,1.741270325649169060e+00,1.709791965101601585e+00,1.656868236168740349e+00,1.622263939248519637e+00,1.580103406991968384e+00,1.507524902451773841e+00,1.513603707296304668e+00,1.205719140057502692e+00,9.675622944010298099e-01,7.741832733158379165e-01,6.178111639962496904e-01,4.979437609776401485e-01
1.843393649916217569e+00,1.789663768066753091e+00,1.741226236690852858e+00,1.709368119369625294e+00,1.656784343807708337e+00,1.621871304985400108e+00,1.579701966448147088e+00,1.507266954588132535e+00,1.513336294275831495e+00,1.205394883113572346e+00,9.671804849294288742e-01,7.738194177426741538e-01,6.175691860653208520e-01,4.978445444468088121e-01
1.843327661053458355e+00,1.789592887371389773e+00,1.741178645206288733e+00,1.708948346797753537e+00,1.656697304334626475e+00,1.621481405693577793e+00,1.579303594674404732e+00,1.507009177955022983e+00,1.513070882319257127e+00,1.205070339642912325e+00,9.667988111939511686e-01,7.734552451909940674e-01,6.173257232921637305e-01,4.977422392101527038e-01
1.843260573999200957e+00,1.789519980633102803e+00,1.741127568400693271e+00,1.708532603072971723e+00,1.656607129703586923e+00,1.621094204037530684e+00,1.578908250740025832e+00,1.506751549621523578e+00,1.512807445958905816e+00,1.204745493820359226e+00,9.664172589894842735e-01,7.730907476729638184e-01,6.170807718177661050e-01,4.976368523813263778e-01
1.843192387000303301e+00,1.789445051913276297e+00,1.741073023479284387e+00,1.708120843882267481e+00,1.656513831868679842e+00,1.620709662681735441e+00,1.578515893714296237e+00,1.506494046656710273e+00,1.512545959727101152e+00,1.204420329820748092e+00,9.660358141109152141e-01,7.727259172007499011e-01,6.168343277831167537e-01,4.975283910739849991e-01
1.843123098303623530e+00,1.789368105273294818e+00,1.741015027647280000e+00,1.707713024912626443e+00,1.656417422783997395e+00,1.620327744290669392e+00,1.578126482666501351e+00,1.506236646129661239e+00,1.512286398156168055e+00,1.204094831818914857e+00,9.656544623531321259e-01,7.723607457865191428e-01,6.165863873292040109e-01,4.974168624017839546e-01
1.843052706156020237e+00,1.789289144774540041e+00,1.740953598109897804e+00,1.707309101851036015e+00,1.656317914403630631e+00,1.619948411528809418e+00,1.577739976665927912e+00,1.505979325109453759e+00,1.512028735778428779e+00,1.203768983989695673e+00,9.652731895110217009e-01,7.719952254424375937e-01,6.163369465970166550e-01,4.973022734783785204e-01
1.842981208804351567e+00,1.789208174478396973e+00,1.740888752072356160e+00,1.706909030384483383e+00,1.656215318681669935e+00,1.619571627060634178e+00,1.577356334781859548e+00,1.505722060665164674e+00,1.511772947126208688e+00,1.203442770507926474e+00,9.648919813794720746e-01,7.716293481806720811e-01,6.160860017275426870e-01,4.971846314174236947e-01
1.842908604495475222e+00,1.789125198446248399e+00,1.740820506739872320e+00,1.706512766199955067e+00,1.656109647572208354e+00,1.619197353550619889e+00,1.576975516083582995e+00,1.505464829865872156e+00,1.511519006731830927e+00,1.203116175548442524e+00,9.645108237533700501e-01,7.712631060133890992e-01,6.158335488617708853e-01,4.970639433325748091e-01
