1.830570942456032801e+00,1.717324394700779466e+00,1.737229978555442811e+00,1.702639073836538675e+00,1.662705429749580244e+00,1.620878424472355306e+00,1.559917137448231683e+00,1.444093329580611540e+00,1.260430668459450398e+00,1.066339140123622853e+00,8.998331745974567086e-01,9.091733534590242805e-01,6.295735744523666133e-01,5.058815896737184348e-01,4.302971973125319649e-01,3.670351411829763655e-01,2.948863317367424464e-01
1.830486356510983459e+00,1.717232725919858760e+00,1.737042856287903669e+00,1.702312377667269061e+00,1.662368509063234745e+00,1.620533727080943676e+00,1.559537860505611162e+00,1.443772048930729968e+00,1.260149797138671701e+00,1.065957546062248795e+00,8.994717319434770708e-01,9.090102747965880248e-01,6.293048861756133094e-01,5.057753889982333773e-01,4.301202474948414567e-01,3.668218760986632354e-01,2.946162156250244357e-01
1.830401004386357000e+00,1.717139049267739415e+00,1.736855548818205142e+00,1.701988124663270652e+00,1.662033635775572726e+00,1.620190877869354562e+00,1.559160372833019670e+00,1.443450987798591711e+00,1.259867809722679644e+00,1.065576382241648412e+00,8.991097161995947884e-01,9.088462532409097294e-01,6.290350056274283119e-01,5.056661780050037969e-01,4.299410412508088419e-01,3.666069936891913073e-01,2.943452312453007091e-01
1.830314881438425800e+00,1.717043369378682183e+00,1.736668041985864219e+00,1.701666280616483062e+00,1.661700777436390775e+00,1.619849844341308298e+00,1.558784642844911250e+00,1.443130126333678209e+00,1.259584696558473604e+00,1.065195628625555502e+00,8.987471182456686636e-01,9.086812848803131892e-01,6.287639270714973083e-01,5.055539633671354283e-01,4.297595838808982438e-01,3.663904978993051120e-01,2.940733810607532583e-01
1.830227983023460903e+00,1.716945690886946041e+00,1.736480321630396562e+00,1.701346811318847019e+00,1.661369901595484366e+00,1.619510594000523440e+00,1.558410638955738170e+00,1.442809444685474674e+00,1.259300447993053629e+00,1.064815265177703196e+00,8.983839289615550561e-01,9.085153658031195345e-01,6.284916447715046539e-01,5.054387517577337841e-01,4.295758806855734524e-01,3.661723926737486257e-01,2.938006675345642416e-01
1.830140304497732684e+00,1.716846018426791520e+00,1.736292373591319382e+00,1.701029682562302803e+00,1.661040975802649422e+00,1.619173094350721875e+00,1.558038329579954029e+00,1.442488923003464096e+00,1.259015054373419762e+00,1.064435271861824850e+00,8.980201392271129901e-01,9.083484920976506727e-01,6.282181529911365914e-01,5.053205498499043768e-01,4.293899369652979248e-01,3.659526819572663237e-01,2.935270931299159280e-01
1.830051841217512409e+00,1.716744356632478263e+00,1.736104183708149895e+00,1.700714860138791584e+00,1.660713967607682306e+00,1.618837312895621716e+00,1.557667683132012204e+00,1.442168541437129470e+00,1.258728506046571827e+00,1.064055628641654039e+00,8.976557399221989364e-01,9.081806598522299545e-01,6.279434459940779201e-01,5.051993643167529413e-01,4.292017580205357841e-01,3.657313696946026815e-01,2.932526603099906426e-01
1.829962588539072454e+00,1.716640710138266801e+00,1.735915737820403981e+00,1.700402309840253645e+00,1.660388844560378496e+00,1.618503217138942851e+00,1.557298668026365851e+00,1.441848280135956006e+00,1.258440793359510090e+00,1.063676315480924783e+00,8.972907219266718082e-01,9.080118651551789544e-01,6.276675180440137725e-01,5.050752018313851011e-01,4.290113491517509314e-01,3.655084598305017862e-01,2.929773715379705989e-01
1.829872541818684306e+00,1.716535083578416776e+00,1.735727021767599521e+00,1.700091997458628823e+00,1.660065574210534134e+00,1.618170774584405835e+00,1.556931252677468791e+00,1.441528119249426032e+00,1.258151906659234154e+00,1.063297312343370438e+00,8.969250761203882982e-01,9.078421040948204679e-01,6.273903634046296141e-01,5.049480690669062577e-01,4.288187156594072125e-01,3.652839563097081133e-01,2.927012292770381219e-01
1.829781696412618341e+00,1.716427481587187831e+00,1.735538021389252616e+00,1.699783888785858288e+00,1.659744124107944918e+00,1.617839952735730336e+00,1.556565405499773291e+00,1.441208038927023649e+00,1.257861836292744284e+00,1.062918599192723468e+00,8.965587933832064316e-01,9.076713727594758474e-01,6.271119763396106883e-01,5.048179726964223679e-01,4.286238628439683063e-01,3.650578630769658051e-01,2.924242359903753696e-01
