1.832506868271759126e+00,1.786504372477907721e+00,1.746802177331197470e+00,1.705496159596320505e+00,1.670276277955984101e+00,1.667712023747525141e+00,1.625062931141740830e+00,1.582775700913534145e+00,1.505553132555715878e+00,1.394048137593843384e+00,1.214202431275586358e+00,1.003957900010410409e+00,8.614282139010844830e-01,7.412307800502003774e-01,6.406682281018544201e-01,5.472868079479230596e-01,4.880299444369608497e-01
1.832408999480397593e+00,1.786398432345201570e+00,1.746708083947148493e+00,1.705153760503175908e+00,1.669968620053084551e+00,1.667336286076765095e+00,1.624669978751626331e+00,1.582473225639396741e+00,1.505188785705668275e+00,1.393732224571023970e+00,1.213870069096331994e+00,1.003602745340966607e+00,8.610205286163838956e-01,7.408449404099383129e-01,6.403590771860101505e-01,5.470984357516256447e-01,4.879742491512827351e-01
1.832310585503472700e+00,1.786290887494852209e+00,1.746612104740202343e+00,1.704813782872267147e+00,1.669662595220382073e+00,1.666963243840250852e+00,1.624279824714184528e+00,1.582172108423800960e+00,1.504825924982669649e+00,1.393416635914176638e+00,1.213537533928853218e+00,1.003247082901288945e+00,8.606135620589329127e-01,7.404595531472812908e-01,6.400498979848912029e-01,5.469083852234045695e-01,4.879150776345631546e-01
1.832211619894852817e+00,1.786181737992069474e+00,1.746514241240730625e+00,1.704476192632388809e+00,1.669358173208671525e+00,1.666592860598842707e+00,1.623892430055129399e+00,1.581872319516308911e+00,1.504464520494894542e+00,1.393101349443216286e+00,1.213204808705593774e+00,1.002890901404643653e+00,8.602072943649256009e-01,7.400746024066116036e-01,6.397406760538377757e-01,5.467166544358521563e-01,4.878524382679274574e-01
1.832112096208407204e+00,1.786070983902060094e+00,1.746414494979107612e+00,1.704140955712335037e+00,1.669055323768747323e+00,1.666225099913397845e+00,1.623507755800176477e+00,1.581573829166479150e+00,1.504104542350517493e+00,1.392786342978056924e+00,1.212871876358998735e+00,1.002534189564294520e+00,8.598017056705553607e-01,7.396900723323102111e-01,6.394313969481886240e-01,5.465232414615589507e-01,4.877863394325002711e-01
1.832012007998004011e+00,1.785958625290032797e+00,1.746312867485703801e+00,1.703808038040899753e+00,1.668754016651403438e+00,1.665859925344777448e+00,1.623125762975039299e+00,1.581276607623874231e+00,1.503745960657713487e+00,1.392471594338612118e+00,1.212538719821512956e+00,1.002176936093507997e+00,8.593967761120165916e-01,7.393059470687587398e-01,6.391220462232830579e-01,5.463281443731172748e-01,4.877167895094069450e-01
1.831911348817511387e+00,1.785844662221195422e+00,1.746209360290892576e+00,1.703477405546877765e+00,1.668454221607435839e+00,1.665497300453839147e+00,1.622746412605433841e+00,1.580980625138053375e+00,1.503388745524657732e+00,1.392157081344798097e+00,1.212205322025581289e+00,1.001819129705548539e+00,8.589924858255026940e-01,7.389222107603387046e-01,6.388126094344604988e-01,5.461313612431180076e-01,4.876437968797729394e-01
1.831810112220797482e+00,1.785729094760754920e+00,1.746103974925045765e+00,1.703149024159062996e+00,1.668155908387637387e+00,1.665137188801442125e+00,1.622369665717073195e+00,1.580685851958577137e+00,1.503032867059525879e+00,1.391842781816527985e+00,1.211871665903648587e+00,1.001460759113681931e+00,8.585888149472077346e-01,7.385388475514316209e-01,6.385030721370605900e-01,5.459328901441530268e-01,4.875673699247228265e-01
1.831708291761731111e+00,1.785611922973919796e+00,1.745996712918536087e+00,1.702822859806250255e+00,1.667859046742803830e+00,1.664779553948445789e+00,1.621995483335673116e+00,1.580392258335006517e+00,1.502678295370492467e+00,1.391528673573716679e+00,1.211537734388159704e+00,1.001101813031173293e+00,8.581857436133258910e-01,7.381558415864191147e-01,6.381934198864221974e-01,5.457327291488136556e-01,4.874875170253822332e-01
1.831605880994181090e+00,1.785493146925898555e+00,1.745887575801735814e+00,1.702498878417233019e+00,1.667563606423728917e+00,1.664424359455708879e+00,1.621623826486947362e+00,1.580099814516901624e+00,1.502325000565731816e+00,1.391214734436277523e+00,1.211203510411559714e+00,1.000742280171287746e+00,8.577832519600506744e-01,7.377731770096823682e-01,6.378836382378849645e-01,5.455308763296912167e-01,4.874042465628758425e-01
1.831502873472016235e+00,1.785372766681898815e+00,1.745776565105016997e+00,1.702177045920805432e+00,1.667269557181207063e+00,1.664071568884091024e+00,1.621254656196611244e+00,1.579808490753823014e+00,1.501972952753419799e+00,1.390900942224126746e+00,1.210868976906293026e+00,1.000382149247290409e+00,8.573813201235758186e-01,7.373908379656027856e-01,6.375737127467879795e-01,5.453273297593775881e-01,4.873175669183289482e-01
1.831399262749103141e+00,1.785250782307127970e+00,1.745663682358752578e+00,1.701857328245762080e+00,1.666976868766032238e+00,1.663721145794450296e+00,1.620887933490378519e+00,1.579518257295331685e+00,1.501622122041731844e+00,1.390587274757177694e+00,1.210534116804805160e+00,1.000021408972446624e+00,8.569799282400955009e-01,7.370088085985623261e-01,6.372636289684705524e-01,5.451220875104637598e-01,4.872274864728666222e-01
1.831295042379311511e+00,1.785127193866794748e+00,1.745548929093315049e+00,1.701539691320896885e+00,1.666685510929000191e+00,1.663373053747646768e+00,1.620523619393964498e+00,1.579229084390987081e+00,1.501272478538841382e+00,1.390273709855344597e+00,1.210198913039539859e+00,9.996600480600218441e-01,8.565790564458035661e-01,7.366270730529421717e-01,6.369533724582721046e-01,5.449151476555416096e-01,4.871340136076142135e-01
1.831190205916510383e+00,1.785002001426106100e+00,1.745432306839075576e+00,1.701224101075004880e+00,1.666395453420904671e+00,1.663027256304538959e+00,1.620161674933083829e+00,1.578940942290351312e+00,1.500923992352925174e+00,1.389960225338542577e+00,1.209863348542943307e+00,9.992980552232814118e-01,8.561786848768939695e-01,7.362456154731239488e-01,6.366429287715320573e-01,5.447065082672025715e-01,4.870371567036964611e-01
1.831084746914567241e+00,1.784875205050270752e+00,1.745313817126407763e+00,1.700910523436879540e+00,1.666106665992539870e+00,1.662683717025985608e+00,1.619802061133450266e+00,1.578653801242982935e+00,1.500576633592157316e+00,1.389646799026685642e+00,1.209527406247459469e+00,9.989354191754896695e-01,8.557787936695603337e-01,7.358644200034890615e-01,6.363322834635896097e-01,5.444961674180379685e-01,4.869369241422387140e-01
1.830978658927350455e+00,1.784746804804496545e+00,1.745193461485682773e+00,1.700598924335315010e+00,1.665819118394700871e+00,1.662342399472846566e+00,1.619444739020779345e+00,1.578367631498443613e+00,1.500230372364712572e+00,1.389333408739688025e+00,1.209191069085533643e+00,9.985721286299130695e-01,8.553793629599967252e-01,7.354834707884186917e-01,6.360214220897840720e-01,5.442841231806393454e-01,4.868333243043660996e-01
1.830871935508728843e+00,1.784616800753990873e+00,1.745071241447275101e+00,1.700289269699105654e+00,1.665532780378181643e+00,1.662003267205980350e+00,1.619089669620784822e+00,1.578082403306293680e+00,1.499885178778766592e+00,1.389020032297464846e+00,1.208854319989610238e+00,9.982081722998162876e-01,8.549803728843967665e-01,7.351027519722945769e-01,6.357103302054544214e-01,5.440703736275981361e-01,4.867263655712036341e-01
1.830764570212571440e+00,1.784485192963962241e+00,1.744947158541554355e+00,1.699981525457045173e+00,1.665247621693776825e+00,1.661666283786245923e+00,1.618736813959182008e+00,1.577798086916093689e+00,1.499541022942494362e+00,1.388706647519929671e+00,1.208517141892134550e+00,9.978435388984644439e-01,8.545818035789547462e-01,7.347222476994984541e-01,6.353989933659405231e-01,5.438549168315061078e-01,4.866160563238766112e-01
