1.838139273864841883e+00,1.786372270882265800e+00,1.735336116564230924e+00,1.707431691525004958e+00,1.656519383967832271e+00,1.608421384897422035e+00,1.540767057262963924e+00,1.409285065627793543e+00,1.223413625775056301e+00,9.996992490310661061e-01,8.279457635693614481e-01,6.992475580491881448e-01,5.639329019344433425e-01,4.971181375705722161e-01
1.838002282187944481e+00,1.786337447249781274e+00,1.735188711516253868e+00,1.707006490296508749e+00,1.656100244361384366e+00,1.607984743799781402e+00,1.540337981528308031e+00,1.408900940717382255e+00,1.223114625984981441e+00,9.993584588811682545e-01,8.275868221368636313e-01,6.988620570542778410e-01,5.637289540188133996e-01,4.969714229814400919e-01
1.837865553403998931e+00,1.786299280400564404e+00,1.735040018187493205e+00,1.706585149678546465e+00,1.655684218169340749e+00,1.607551309619720925e+00,1.539911866011678843e+00,1.408518257853989208e+00,1.222814828312394297e+00,9.990167417485701362e-01,8.272271230578734924e-01,6.984766087675420287e-01,5.635234123489847313e-01,4.968228632206432849e-01
1.837729073876654518e+00,1.786257787224180937e+00,1.734890031347100070e+00,1.706167626726377229e+00,1.655271265807322534e+00,1.607121040743137330e+00,1.539488671275805576e+00,1.408136987728926037e+00,1.222514221293263370e+00,9.986740908553418672e-01,8.268666612297460583e-01,6.980912031516165461e-01,5.633162740706594285e-01,4.966724575439750433e-01
1.837592829969564523e+00,1.786212984610192844e+00,1.734738745764228263e+00,1.705753878495260389e+00,1.654861347690947726e+00,1.606693895555927565e+00,1.539068357883416560e+00,1.407757101033504155e+00,1.222212793463557601e+00,9.983304994235554508e-01,8.265054315498376880e-01,6.977058301691353437e-01,5.631075363295376945e-01,4.965202052072286154e-01
1.837456808046383117e+00,1.786164889448164539e+00,1.734586156208032248e+00,1.705343862040454406e+00,1.654454424235836774e+00,1.606269832443988133e+00,1.538650886397242123e+00,1.407378568459036750e+00,1.221910533359246598e+00,9.979859606752831125e-01,8.261434289155046296e-01,6.973204797827345924e-01,5.628971962713221755e-01,4.963661054661971939e-01
1.837320994470760027e+00,1.786113518627659769e+00,1.734432257447662939e+00,1.704937534417218847e+00,1.654050455857609236e+00,1.605848809793216647e+00,1.538236217380010817e+00,1.407001360696836345e+00,1.221607429516298637e+00,9.976404678325960784e-01,8.257806482241025758e-01,6.969351419550494642e-01,5.626852510417135189e-01,4.962101575766741934e-01
1.837185375606350535e+00,1.786058889038241171e+00,1.734277044252276578e+00,1.704534852680811730e+00,1.653649402971883786e+00,1.605430785989509612e+00,1.537824311394452970e+00,1.406625448438214132e+00,1.221303470470681773e+00,9.972940141175656859e-01,8.254170843729882190e-01,6.965498066487150197e-01,5.624716977864133716e-01,4.960523607944530289e-01
1.837049937816805034e+00,1.786001017569473159e+00,1.734120511391023411e+00,1.704135773886492844e+00,1.653251225994281759e+00,1.605015719418763975e+00,1.537415129003296688e+00,1.406250802374483300e+00,1.220998644758367169e+00,9.969465927522642712e-01,8.250527322595171409e-01,6.961644638263666529e-01,5.622565336511232692e-01,4.958927143753270039e-01
1.836914667465777029e+00,1.785939921110919260e+00,1.733962653633059015e+00,1.703740255089520650e+00,1.652855885340420716e+00,1.604603568466876906e+00,1.537008630769271633e+00,1.405877393196955927e+00,1.220692940915321989e+00,9.965981969587627276e-01,8.246875867810461447e-01,6.957791034506393135e-01,5.620397557815446365e-01,4.957312175750892558e-01
1.836779550916919357e+00,1.785875616552142997e+00,1.733803465747533634e+00,1.703348253345154717e+00,1.652463341425921550e+00,1.604194291519745130e+00,1.536604777255107690e+00,1.405505191596943426e+00,1.220386347477514954e+00,9.962488199591333915e-01,8.243216428349299241e-01,6.953937154841680623e-01,5.618213613233788983e-01,4.955678696495333102e-01
1.836644574533883967e+00,1.785808120782708119e+00,1.733642942503602846e+00,1.702959725708652616e+00,1.652073554666404043e+00,1.603787846963264929e+00,1.536203529023533632e+00,1.405134168265759431e+00,1.220078852980916118e+00,9.958984549754469340e-01,8.239548953185259483e-01,6.950082898895886263e-01,5.616013474223270352e-01,4.954026698544524709e-01
1.836509724680323474e+00,1.785737450692178818e+00,1.733481078670419784e+00,1.702574629235275472e+00,1.651686485477486421e+00,1.603384193183334139e+00,1.535804846637278454e+00,1.404764293894715577e+00,1.219770445961493310e+00,9.955470952297759135e-01,8.235873391291897994e-01,6.946228166295358442e-01,5.613797112240911380e-01,4.952356174456397642e-01
1.836374987719890051e+00,1.785663623170117731e+00,1.733317869017136470e+00,1.702192920980280855e+00,1.651302094274790022e+00,1.602983288565849707e+00,1.535408690659072484e+00,1.404395539175124386e+00,1.219461114955216363e+00,9.951947339441917784e-01,8.232189691642773921e-01,6.942372856666455538e-01,5.611564498743724094e-01,4.950667116788888822e-01
1.836240350016236977e+00,1.785586655106089271e+00,1.733153308312906482e+00,1.701814557998928112e+00,1.650920341473932851e+00,1.602585091496708136e+00,1.535015021651644052e+00,1.404027874798297715e+00,1.219150848498053330e+00,9.948413643407654217e-01,8.228497803211450856e-01,6.938516869635520390e-01,5.609315605188718301e-01,4.948959518099929067e-01
