1.827397817811678982e+00,1.716462826048134493e+00,1.735783020684628752e+00,1.698333487547369236e+00,1.666719380757513358e+00,1.631790729113076877e+00,1.596571609726050056e+00,1.557408283653827885e+00,1.491985469070325143e+00,1.358216332905686219e+00,1.168737505880319327e+00,9.611716378777409586e-01,7.167082807143571044e-01,5.698265133671456262e-01,4.268378937378314308e-01,3.263388964408218129e-01,2.265987788894484878e-01,1.728403003064905297e-01
1.827300280662706555e+00,1.716366731309387994e+00,1.735646700029037426e+00,1.698163320084071559e+00,1.666387610774753281e+00,1.631441038220237560e+00,1.596223233811902897e+00,1.557107579599312119e+00,1.491654104154349403e+00,1.357895961797682238e+00,1.168422455900108181e+00,9.608447982630066164e-01,7.164063191225772398e-01,5.696673024431608834e-01,4.266546854197066918e-01,3.260739530928743468e-01,2.263384611800313140e-01,1.726608435115227769e-01
1.827202252767424984e+00,1.716269102839722560e+00,1.735509233366847370e+00,1.697992407827871642e+00,1.666057918971439289e+00,1.631093447593871648e+00,1.595876762028557883e+00,1.556807631910582357e+00,1.491323789715619519e+00,1.357575657574557448e+00,1.168106906588857630e+00,9.605168105082665386e-01,7.161036230289324900e-01,5.695057732331360034e-01,4.264693845660754712e-01,3.258079220877797555e-01,2.260777580770871598e-01,1.724810153835924231e-01
1.827103727316991000e+00,1.716169940940053706e+00,1.735370616405934596e+00,1.697820741275967382e+00,1.665730271814614083e+00,1.630747923422376733e+00,1.595532160687144430e+00,1.556508413834505777e+00,1.490994497023053311e+00,1.357255400164657733e+00,1.167790843859343619e+00,9.601876706570763309e-01,7.158001825480091451e-01,5.693419274199873481e-01,4.262819959904028955e-01,3.255408063172933741e-01,2.258166708923772248e-01,1.723008170390192828e-01
1.827004697502561337e+00,1.716069245911298502e+00,1.735230844854173560e+00,1.697648310925561121e+00,1.665404635771319697e+00,1.630404431894150186e+00,1.595189396098792844e+00,1.556209898617944232e+00,1.490666197345567490e+00,1.356935169496331195e+00,1.167474253624341873e+00,9.598573747529919320e-01,7.154959877943920521e-01,5.691757666866306131e-01,4.260925245061545907e-01,3.252726086731703714e-01,2.255552009376627642e-01,1.721202495941229760e-01
1.826905156515294948e+00,1.715967018054372906e+00,1.735089914419440493e+00,1.697475107273852091e+00,1.665080977308598387e+00,1.630062939197591376e+00,1.594848434574632989e+00,1.555912059507765344e+00,1.490338861952079874e+00,1.356614945497924829e+00,1.167157121796628116e+00,9.595259188395689476e-01,7.151910288826679452e-01,5.690072927159812721e-01,4.259009749267956835e-01,3.250033320471660270e-01,2.252933495247047835e-01,1.719393141652234558e-01
1.826805097546346346e+00,1.715863257670194209e+00,1.734947820809610297e+00,1.697301120818041076e+00,1.664759262893493963e+00,1.629723411521097898e+00,1.594509242425793838e+00,1.555614869750833629e+00,1.490012462111508729e+00,1.356294708097785406e+00,1.166839434288978961e+00,9.591932989603638715e-01,7.148852959274220042e-01,5.688365071909554649e-01,4.257073520657916332e-01,3.247329793310355095e-01,2.250311179652648430e-01,1.717580118686403978e-01
1.826704513786874928e+00,1.715757965059678591e+00,1.734804559732558316e+00,1.697126342055328418e+00,1.664439458993048016e+00,1.629385815053067121e+00,1.594171785963405474e+00,1.555318302594012936e+00,1.489686969092770319e+00,1.355974437224260143e+00,1.166521177014169908e+00,9.588595111589326425e-01,7.145787790432406306e-01,5.686634117944691091e-01,4.255116607366076220e-01,3.244615534165340431e-01,2.247685075711040870e-01,1.715763438206937830e-01
1.826603398428036984e+00,1.715651140523742679e+00,1.734660126896159893e+00,1.696950761482913794e+00,1.664121532074303245e+00,1.629050115981898639e+00,1.593836031498597983e+00,1.555022331284169779e+00,1.489362354164783353e+00,1.355654112805696920e+00,1.166202335884977570e+00,9.585245514788313104e-01,7.142714683447093371e-01,5.684880082094379006e-01,4.253139057527093314e-01,3.241890571954172406e-01,2.245055196539838260e-01,1.713943111377033979e-01
1.826501744660989912e+00,1.715542784363302431e+00,1.734514518008290818e+00,1.696774369597996879e+00,1.663805448604301906e+00,1.628716280495989377e+00,1.593501945342499893e+00,1.554726929068168229e+00,1.489038588596464541e+00,1.355333714770440956e+00,1.165882896814177450e+00,9.581884159636157028e-01,7.139633539464139700e-01,5.683102981187777569e-01,4.251140919275618879e-01,3.239154935594401041e-01,2.242421555256652321e-01,1.712119149359888903e-01
