1.009000000000000000e+03 1.047845522652798309e+03
1.063000000000000000e+03 1.119908585178706062e+03
1.115000000000000000e+03 1.047823667917191187e+03
1.048000000000000000e+03 1.108024944643243543e+03
8.280000000000000000e+02 8.677411987145941339e+02
6.670000000000000000e+02 5.322974948732427265e+02
1.836000000000000000e+03 1.226246783554069907e+03
8.280000000000000000e+02 9.645425580993737640e+02
1.039000000000000000e+03 9.644684502035584046e+02
1.078000000000000000e+03 1.247928529409671455e+03
8.170000000000000000e+02 8.985969157870018762e+02
9.320000000000000000e+02 8.735753855858696397e+02
8.160000000000000000e+02 9.073598798103138279e+02
8.580000000000000000e+02 9.527300651994218015e+02
8.760000000000000000e+02 8.487341273657378906e+02
1.638000000000000000e+03 1.261796713087543139e+03
1.315000000000000000e+03 1.021824102437590909e+03
1.146000000000000000e+03 1.110893508154063966e+03
1.155000000000000000e+03 1.079085673841405423e+03
8.130000000000000000e+02 1.035648325114823137e+03
7.720000000000000000e+02 6.989310865222801112e+02
1.002000000000000000e+03 8.848593014357269340e+02
8.250000000000000000e+02 9.647274463848568757e+02
9.890000000000000000e+02 1.047334551351387290e+03
1.028000000000000000e+03 1.099888891360265688e+03
8.500000000000000000e+02 9.079471255915514121e+02
5.410000000000000000e+02 5.082239796295201586e+02
8.580000000000000000e+02 8.366670104305283076e+02
9.350000000000000000e+02 9.819406496768227726e+02
7.310000000000000000e+02 7.726706127843290233e+02
1.284000000000000000e+03 1.120812376566979538e+03
1.158000000000000000e+03 1.101789211095112933e+03
1.093000000000000000e+03 1.016107658743004663e+03
9.230000000000000000e+02 1.034977765611775794e+03
1.935000000000000000e+03 1.014647856388852915e+03
1.156000000000000000e+03 1.014387179403518985e+03
7.960000000000000000e+02 1.019408353345581304e+03
7.860000000000000000e+02 9.605485345217266513e+02
9.400000000000000000e+02 9.952792470443355342e+02
1.801000000000000000e+03 1.351114220771154805e+03
