9.452625349126719811e-09,2.227752923965454102e+00
1.344501932010189194e-08,2.262130498886108398e+00
1.975497454509422823e-08,2.287788867950439453e+00
3.759036815154104261e-08,2.248991966247558594e+00
1.899732815502375161e-08,2.284790992736816406e+00
2.752429040242532210e-08,2.275651931762695312e+00
2.907063034740531293e-08,2.294231176376342773e+00
5.236267242025860469e-08,2.290702581405639648e+00
1.256649113656749250e-07,2.253798484802246094e+00
3.064392117835268436e-08,2.243829250335693359e+00
4.603851166962158459e-08,2.251429557800292969e+00
3.742601251133237383e-08,2.262926816940307617e+00
4.502163619690691121e-08,2.270370483398437500e+00
5.834836969142997987e-08,2.263914823532104492e+00
4.042675527671235614e-08,2.322484254837036133e+00
6.046545308890927117e-08,2.266805410385131836e+00
9.198851103064953350e-08,2.287484645843505859e+00
2.334897786226974858e-08,2.263122081756591797e+00
6.843824706947998493e-08,2.251482725143432617e+00
1.222886965024372330e-07,2.260580062866210938e+00
5.744493023485119920e-07,2.234586238861083984e+00
8.364965253804257372e-08,2.278629302978515625e+00
1.437877727994418819e-07,2.318876504898071289e+00
2.190806611679363414e-07,2.277044296264648438e+00
9.315301952028676169e-08,2.282115221023559570e+00
2.026200718319159932e-07,2.274484872817993164e+00
7.744138486032170476e-08,2.358182668685913086e+00
1.270397831376612885e-07,2.307858228683471680e+00
8.371712567623035284e-08,2.258113622665405273e+00
9.209347950900337310e-08,2.248271465301513672e+00
1.075109281600816757e-07,2.318968057632446289e+00
7.510344346428610152e-08,2.312444686889648438e+00
5.146315729120942706e-08,2.286448955535888672e+00
6.489109694030048558e-08,2.269716262817382812e+00
5.190813823219286860e-08,2.314255237579345703e+00
1.066183656917019107e-07,2.337424993515014648e+00
7.865541817864141194e-08,2.318619728088378906e+00
9.794614186375838472e-08,2.275834083557128906e+00
9.807568090991480858e-08,2.288743495941162109e+00
1.292443840839041513e-07,2.312324047088623047e+00
6.298648003166817944e-08,2.270721435546875000e+00
