1.466350222472101450e-04,4.915294237434864044e-03,1.384058850817382336e-04
1.773193798726424575e-04,4.932854324579238892e-03,1.384132192470133305e-04
1.002373319352045655e-04,4.886094480752944946e-03,1.384165952913463116e-04
1.388482342008501291e-04,4.913446027785539627e-03,1.384101196890696883e-04
1.393541024299338460e-04,4.911863245069980621e-03,1.384067581966519356e-04
1.327134668827056885e-04,4.895878024399280548e-03,1.384249335387721658e-04
1.721144944895058870e-04,4.917207174003124237e-03,1.384289498673751950e-04
1.316686830250546336e-04,4.904123954474925995e-03,1.384096976835280657e-04
1.336613640887662768e-04,4.906939342617988586e-03,1.384105853503569961e-04
2.151428925571963191e-04,4.951877519488334656e-03,1.384323695674538612e-04
