1.856227172538638115e-04,4.979184828698635101e-03,1.382109039695933461e-04
1.277812698390334845e-04,4.937940277159214020e-03,1.381763140670955181e-04
1.651955244597047567e-04,4.959420301020145416e-03,1.382049813400954008e-04
1.735325786285102367e-04,4.967654123902320862e-03,1.382066693622618914e-04
1.563207479193806648e-04,4.954279866069555283e-03,1.381973852403461933e-04
1.793735718820244074e-04,4.970110952854156494e-03,1.382106420351192355e-04
1.431470445822924376e-04,4.940249957144260406e-03,1.381953625241294503e-04
2.022870030486956239e-04,4.996811039745807648e-03,1.382133195875212550e-04
1.037769616232253611e-04,4.918766207993030548e-03,1.381562324240803719e-04
1.315297267865389585e-04,4.942385479807853699e-03,1.381787733407691121e-04
1.237785472767427564e-04,4.935705568641424179e-03,1.381705515086650848e-04
1.688861957518383861e-04,4.956105258315801620e-03,1.382130285492166877e-04
1.666714379098266363e-04,4.960735328495502472e-03,1.382057525916025043e-04
2.148798375856131315e-04,5.017791874706745148e-03,1.382075424771755934e-04
1.773040567059069872e-04,4.967379849404096603e-03,1.382130431011319160e-04
1.368347438983619213e-04,4.949826747179031372e-03,1.381755428155884147e-04
2.023104607360437512e-04,4.997886717319488525e-03,1.382151967845857143e-04
7.443547656293958426e-05,4.891240969300270081e-03,1.381213951390236616e-04
1.271270593861117959e-04,4.939334467053413391e-03,1.381728507112711668e-04
2.376055490458384156e-04,5.043708719313144684e-03,1.382091140840202570e-04
8.392764721065759659e-05,4.900115542113780975e-03,1.381394540658220649e-04
1.371101971017196774e-04,4.948096349835395813e-03,1.381781039526686072e-04
1.710169599391520023e-04,4.965374246239662170e-03,1.382056652801111341e-04
1.169295355794019997e-04,4.934974014759063721e-03,1.381598849548026919e-04
1.725790207274258137e-04,4.963362589478492737e-03,1.382099580951035023e-04
1.280214783037081361e-04,4.941308870911598206e-03,1.381733454763889313e-04
1.041511713992804289e-04,4.917688667774200439e-03,1.381580950692296028e-04
1.892661821329966187e-04,4.991422407329082489e-03,1.382001646561548114e-04
1.064969110302627087e-04,4.915303550660610199e-03,1.381675829179584980e-04
1.364753115922212601e-04,4.946013912558555603e-03,1.381795009365305305e-04
1.949520665220916271e-04,4.992078989744186401e-03,1.382085902150720358e-04
1.356222201138734818e-04,4.945959895849227905e-03,1.381793263135477901e-04
1.853075518738478422e-04,4.980519413948059082e-03,1.382082846248522401e-04
1.405916555086150765e-04,4.954517818987369537e-03,1.381755428155884147e-04
1.313866232521831989e-04,4.940341226756572723e-03,1.381782349199056625e-04
1.588854356668889523e-04,4.953435622155666351e-03,1.382038608426228166e-04
1.876958849607035518e-04,4.989061504602432251e-03,1.381997426506131887e-04
1.087218261091038585e-04,4.918242804706096649e-03,1.381666806992143393e-04
