-1.436820220947265625e+01,4.550087451934814453e+00
-1.333414649963378906e+01,4.186086654663085938e+00
-9.930915832519531250e+00,3.044456243515014648e+00
-1.237234115600585938e+01,3.757067918777465820e+00
-1.683630752563476562e+01,5.566981315612792969e+00
-5.691716194152832031e+00,1.753046512603759766e+00
-1.635180091857910156e+01,5.072443962097167969e+00
-1.671644973754882812e+01,5.410280227661132812e+00
-1.738977432250976562e+01,5.644880771636962891e+00
-1.587020397186279297e+01,5.032556533813476562e+00
-1.499200248718261719e+01,4.964940071105957031e+00
-1.478198623657226562e+01,4.889523506164550781e+00
-1.451454448699951172e+01,4.699340820312500000e+00
-1.722370529174804688e+01,5.509065628051757812e+00
-1.623628807067871094e+01,5.267157554626464844e+00
-8.931707382202148438e+00,2.582063198089599609e+00
-7.020483016967773438e+00,1.984592318534851074e+00
-1.106001853942871094e+01,3.350802183151245117e+00
-1.199800682067871094e+01,3.687401533126831055e+00
-1.402563285827636719e+01,4.528128147125244141e+00
-5.833330154418945312e+00,1.735394597053527832e+00
-1.564215183258056641e+01,5.274864196777343750e+00
-1.675967216491699219e+01,5.552332401275634766e+00
-1.143581771850585938e+01,3.632464408874511719e+00
-1.111869621276855469e+01,3.330624818801879883e+00
-1.256709289550781250e+01,4.055350303649902344e+00
-6.904092311859130859e+00,2.335374355316162109e+00
-1.389484977722167969e+01,4.491909503936767578e+00
-1.287944602966308594e+01,4.049461841583251953e+00
-1.540450477600097656e+01,5.137879371643066406e+00
-1.086633396148681641e+01,3.291405200958251953e+00
-1.434183692932128906e+01,4.585759639739990234e+00
-1.401028823852539062e+01,4.445370674133300781e+00
-1.268839645385742188e+01,4.070274829864501953e+00
-1.455893898010253906e+01,4.566543579101562500e+00
-1.187367439270019531e+01,3.749588727951049805e+00
-1.409509277343750000e+01,4.525467395782470703e+00
-1.212305068969726562e+01,3.944149255752563477e+00
-1.580234813690185547e+01,5.036511421203613281e+00
-1.573485755920410156e+01,4.827418327331542969e+00
