-6.998675749190504114e-02,-8.054163361580835012e-02,-3.308344474797458301e-01,-3.947887621010499615e-01,-1.174827001489142375e-01,-3.821607203027543309e-01,-3.154238045244950883e-01,-3.638197275723675239e-01,-3.579797695260250601e-01,-3.388124859759427121e-01,-3.403963499902997181e-01,-3.633028594500643527e-01,-3.691574431735734074e-01,-1.880268658204793664e-01,-4.925520593410187553e-02
-7.122158056691745009e-02,-8.283474536194623816e-02,-3.282428529070969825e-01,-3.916613955319889206e-01,-1.201171756835973797e-01,-3.793788390926755016e-01,-3.143791314993370500e-01,-3.625613920356161590e-01,-3.570191743380485283e-01,-3.389577440145419840e-01,-3.408488009067834335e-01,-3.635646829197583529e-01,-3.682928951722919120e-01,-1.893102535184108537e-01,-5.239770797804712416e-02
-7.245646507208956810e-02,-8.512077497912517998e-02,-3.256861940347402506e-01,-3.885730986541926502e-01,-1.227457042449177776e-01,-3.766351118465933179e-01,-3.133618586748074808e-01,-3.613310940613457811e-01,-3.560849348479964704e-01,-3.391191418888936382e-01,-3.413116149697301704e-01,-3.638347515269271248e-01,-3.674472376613164282e-01,-1.906000464039534492e-01,-5.553446999228375119e-02
-7.369141100742088168e-02,-8.739972246734421801e-02,-3.231644708626768003e-01,-3.855238714676624823e-01,-1.253682858328742933e-01,-3.739295385645091119e-01,-3.123719860509068802e-01,-3.601288336495570563e-01,-3.551770510558693861e-01,-3.392966795989977302e-01,-3.417847921791394294e-01,-3.641130652715707239e-01,-3.666204706406472336e-01,-1.918962444771066256e-01,-5.866549197681041050e-02
-7.492641837291245943e-02,-8.967158782660535066e-02,-3.206776833909044111e-01,-3.825137139723958080e-01,-1.279849204474692304e-01,-3.712621192464205522e-01,-3.114095136276343045e-01,-3.589546108002489855e-01,-3.542955229616664425e-01,-3.394903571448543711e-01,-3.422683325350121541e-01,-3.643996241536892611e-01,-3.658125941102837730e-01,-1.931988477378715485e-01,-6.179077393162984988e-02
-7.616148716856377399e-02,-9.193637105690756484e-02,-3.182258316194243042e-01,-3.795426261683937930e-01,-1.305956080887014925e-01,-3.686328538923285825e-01,-3.104744414049903090e-01,-3.578084255134219571e-01,-3.534403505653876953e-01,-3.397001745264634498e-01,-3.427622360373476229e-01,-3.646944281732827364e-01,-3.650236080702262131e-01,-1.945078561862475797e-01,-6.491031585674071624e-02
-7.739661739437482535e-02,-9.419407215825088830e-02,-3.158089155482362576e-01,-3.766106080556566038e-01,-1.332003487565709965e-01,-3.660417425022334248e-01,-3.095667693829747824e-01,-3.566902777890759713e-01,-3.526115338670334776e-01,-3.399261317438249108e-01,-3.432665026861460023e-01,-3.649974773303512054e-01,-3.642535125204747759e-01,-1.958232698222347745e-01,-6.802411775214295409e-02
-7.863180905034561352e-02,-9.644469113063529331e-02,-3.134269351773404377e-01,-3.737176596341840740e-01,-1.357991424510777978e-01,-3.634887850761351347e-01,-3.086864975615878359e-01,-3.556001676272110834e-01,-3.518090728666037892e-01,-3.401682287969389207e-01,-3.437811324814074587e-01,-3.653087716248945016e-01,-3.635023074610292393e-01,-1.971450886458331886e-01,-7.113217961783661891e-02
-7.986706213647561114e-02,-9.868822797405976677e-02,-3.110798905067378439e-01,-3.708637809039776467e-01,-1.383919891722207585e-01,-3.609739816140346558e-01,-3.078336259408298026e-01,-3.545380950278277932e-01,-3.510329675640989078e-01,-3.404264656858054239e-01,-3.443061254231314927e-01,-3.656283110569125139e-01,-3.627699928918899919e-01,-1.984733126570420725e-01,-7.423450145382030907e-02
-8.110237665276587293e-02,-1.009246826885263487e-01,-3.087677815364263667e-01,-3.680489718650346576e-01,-1.409788889200020989e-01,-3.584973321159297677e-01,-3.070081545206998497e-01,-3.535040599909251569e-01,-3.502832179595181672e-01,-3.407008424104243649e-01,-3.448414815113187704e-01,-3.659560956264056308e-01,-3.620565688130565896e-01,-1.998079418558627307e-01,-7.733108326009677236e-02
-8.233775259921588541e-02,-1.031540552740339844e-01,-3.064906082664070608e-01,-3.652732325173564387e-01,-1.435598416944207645e-01,-3.560588365818217471e-01,-3.062100833011983658e-01,-3.524980625165035075e-01,-3.495598240528618450e-01,-3.409913589707957993e-01,-3.453872007459690141e-01,-3.662921253333735749e-01,-3.613620352245290879e-01,-2.011489762422945249e-01,-8.042192503666464876e-02
-8.357318997582560693e-02,-1.053763457305827433e-01,-3.042483706966799262e-01,-3.625365628609429902e-01,-1.461348474954766719e-01,-3.536584950117103721e-01,-3.054394122823255175e-01,-3.515201026045630672e-01,-3.488627858441299412e-01,-3.412980153669198380e-01,-3.459432831270821129e-01,-3.666364001778164017e-01,-3.606863921263077088e-01,-2.024964158163374828e-01,-8.350702678352392438e-02
-8.480868878259509303e-02,-1.075915540581725560e-01,-3.020410688272449629e-01,-3.598389628957943120e-01,-1.487039063231699043e-01,-3.512963074055959201e-01,-3.046961414640811383e-01,-3.505701802551036694e-01,-3.481921033333225113e-01,-3.416208115987962035e-01,-3.465097286546582334e-01,-3.669889201597341111e-01,-3.600296395183921749e-01,-2.038502605779915766e-01,-8.658638850067459924e-02
-8.604424901952374694e-02,-1.097996802568025065e-01,-2.998687026581031700e-01,-3.571804326219115144e-01,-1.512670181774992406e-01,-3.489722737634791683e-01,-3.039802708464656167e-01,-3.496482954681257582e-01,-3.475477765204398883e-01,-3.419597476664249514e-01,-3.470865373286970978e-01,-3.673496852791265921e-01,-3.593917774007830412e-01,-2.052105105272562235e-01,-8.966001018811532719e-02
-8.727987068661269277e-02,-1.120007243264745100e-01,-2.977312721892526048e-01,-3.545609720392923214e-01,-1.538241830584670400e-01,-3.466863940853581183e-01,-3.032918004294782310e-01,-3.487544482436285009e-01,-3.469298054054814062e-01,-3.423148235698063035e-01,-3.476737091491989839e-01,-3.677186955359941778e-01,-3.587728057734795306e-01,-2.065771656641326448e-01,-9.272789184584882827e-02
