-7.575855414031899826e-02,-1.048266899412396841e-01,-2.875589942783179920e-01,-1.427515764392435771e-01,-3.190274255004188486e-01,-3.331864529774498096e-01,-2.728414584896132200e-01,-2.383804065606748845e-01,-3.259879093878078060e-01,-3.119478290847064184e-01,-3.215871834075914037e-01,-3.870440498941170038e-01,-2.878229958499651797e-01,-1.320369843741338312e-01,-1.582277568818634683e-01,-2.502801498895961818e-01,-3.090577528879339120e-01,-2.616655279010682844e-01
-7.672663475869684335e-02,-1.066042776846769791e-01,-2.856919508275410635e-01,-1.445298412137850652e-01,-3.174686506064919311e-01,-3.314521522957744049e-01,-2.724730522105545671e-01,-2.394868523766716661e-01,-3.251335438134503319e-01,-3.124172062366691316e-01,-3.228811272933653220e-01,-3.869885671782017922e-01,-2.886053725030938710e-01,-1.343924180503560384e-01,-1.605534993990716530e-01,-2.516761755417068480e-01,-3.096780987887423064e-01,-2.620992917250836163e-01
-7.769794570793676913e-02,-1.083780143895636955e-01,-2.838564942661839785e-01,-1.463086078328987849e-01,-3.159397603808212218e-01,-3.297498456425295710e-01,-2.721281990467862566e-01,-2.406021616728721280e-01,-3.243069244543230756e-01,-3.129023424789705854e-01,-3.241799120051430672e-01,-3.869454050959022506e-01,-2.893971205717636441e-01,-1.367465756949499123e-01,-1.628738780383454099e-01,-2.530686366634868345e-01,-3.102964158268850525e-01,-2.625315702971391385e-01
-7.867248698803828988e-02,-1.101479000558990423e-01,-2.820526245942472920e-01,-1.480878762965838757e-01,-3.144407548234074978e-01,-3.280795330177162517e-01,-2.718068989983082884e-01,-2.417263344492758814e-01,-3.235080513104262034e-01,-3.134032378116103357e-01,-3.254835375429243061e-01,-3.869145636472186012e-01,-2.901982400559740549e-01,-1.390994573079145924e-01,-1.651888927996837120e-01,-2.544575332549351421e-01,-3.109127040023618727e-01,-2.629623636172345735e-01
-7.965025859900229377e-02,-1.119139346836845739e-01,-2.802803418117295609e-01,-1.498676466048420586e-01,-3.129716339342495379e-01,-3.264412144213327260e-01,-2.715091520651203294e-01,-2.428593707058838147e-01,-3.227369243817591604e-01,-3.139198922345889931e-01,-3.267920039067102045e-01,-3.868960428321505662e-01,-2.910087309557259361e-01,-1.414510628892519939e-01,-1.674985436830886132e-01,-2.558428653160532140e-01,-3.115269633151732664e-01,-2.633916716853701434e-01
-8.063126054082835059e-02,-1.136761182729195130e-01,-2.785396459186315066e-01,-1.516479187576724175e-01,-3.115323977133478417e-01,-3.248348898533799378e-01,-2.712349582472226017e-01,-2.440012704426955670e-01,-3.219935436683221130e-01,-3.144523057479062800e-01,-3.281053110964999853e-01,-3.868898426506983124e-01,-2.918285932710188435e-01,-1.438013924389611453e-01,-1.698028306885590866e-01,-2.572246328468403842e-01,-3.121391937653191229e-01,-2.638194945015459592e-01
-8.161549281351647422e-02,-1.154344508236038597e-01,-2.768305369149531847e-01,-1.534286927550749802e-01,-3.101230461607024647e-01,-3.232605593138578870e-01,-2.709843175446151609e-01,-2.451520336597109995e-01,-3.212779091701152279e-01,-3.150004783515620299e-01,-3.294234591122937594e-01,-3.868959631028619506e-01,-2.926578270018526662e-01,-1.461504459570420467e-01,-1.721017538160951321e-01,-2.586028358472968192e-01,-3.127493953527992754e-01,-2.642458320657618542e-01
-8.260295541706663691e-02,-1.171889323357376139e-01,-2.751530148006945398e-01,-1.552099685970498300e-01,-3.087435792763133513e-01,-3.217182228027664070e-01,-2.707572299572977292e-01,-2.463116603569301399e-01,-3.205900208871383938e-01,-3.155644100455564649e-01,-3.307464479540914715e-01,-3.869144041886412033e-01,-2.934964321482277372e-01,-1.484982234434946979e-01,-1.743953130656968054e-01,-2.599774743174222413e-01,-3.133575680776136685e-01,-2.646706843780178842e-01
-8.359364835147842232e-02,-1.189395628093199847e-01,-2.735070795758563489e-01,-1.569917462835961064e-01,-3.073939970601811678e-01,-3.202078803201062751e-01,-2.705536954852708065e-01,-2.474801505343525165e-01,-3.199298788193920551e-01,-3.161441008298893074e-01,-3.320742776218926218e-01,-3.869451659080362371e-01,-2.943444087101433349e-01,-1.508447248983180722e-01,-1.766835084373629683e-01,-2.613485482572162066e-01,-3.139637119397623022e-01,-2.650940514383137714e-01
-8.458757161675270475e-02,-1.206863422443525680e-01,-2.718927312404371133e-01,-1.587740258147154193e-01,-3.060742995123047483e-01,-3.187295318658761034e-01,-2.703737141285338375e-01,-2.486575041919791562e-01,-3.192974829668753789e-01,-3.167395507045608904e-01,-3.334069481156983206e-01,-3.869882482610471630e-01,-2.952017566876002919e-01,-1.531899503215141956e-01,-1.789663399310957859e-01,-2.627160576666799918e-01,-3.145678269392454540e-01,-2.655159332466499600e-01
