-6.445516903112609441e-02,-8.307508134150200230e-02,-3.662778096952392648e-01,-2.698601907436339875e-01,-2.537958228201254718e-01,-3.711929203353771523e-01,-3.084709501535530252e-01,-3.006072975932822522e-01,-2.659606784001218860e-01,-3.052199951489315000e-01,-2.882268516746969711e-01,-3.159782515651104462e-01,-2.768753300386534999e-01,-1.209137773438955371e-01,-1.256710643385280102e-01,-2.231359174475309459e-01
-6.563145935976107126e-02,-8.493352319080324508e-02,-3.634100859281620965e-01,-2.690400825790607575e-01,-2.533101287603916063e-01,-3.690108239149749725e-01,-3.070366566274674303e-01,-3.005646241886389403e-01,-2.672594243720197160e-01,-3.068294215322728280e-01,-2.906380814002802460e-01,-3.173747400350364067e-01,-2.774650652810291551e-01,-1.230942014138165091e-01,-1.282037998353658115e-01,-2.249680393319766214e-01
-6.680946635535481293e-02,-8.678901146600388750e-02,-3.605805014986974144e-01,-2.682446773844442967e-01,-2.528474557681670842e-01,-3.668628103527594719e-01,-3.056326306480440791e-01,-3.005416904363527042e-01,-2.685679493384621197e-01,-3.084422520826565206e-01,-2.930412641718164735e-01,-3.187691459930784843e-01,-2.780635322196730597e-01,-1.252740600804075899e-01,-1.307305763281973732e-01,-2.267955174575582711e-01
-6.798919001790680594e-02,-8.864154616710306911e-02,-3.577890564068464396e-01,-2.674739751597848825e-01,-2.524078038434524607e-01,-3.647488796487313722e-01,-3.042588722152836933e-01,-3.005384963364233775e-01,-2.698862532994484309e-01,-3.100584868000815786e-01,-2.954363999893047654e-01,-3.201614694392360128e-01,-2.786707308545847139e-01,-1.274533533436677524e-01,-1.332513938170216961e-01,-2.286183518242751456e-01
-6.917063034741806338e-02,-9.049112729410242750e-02,-3.550357506526067297e-01,-2.667279759050817933e-01,-2.519911729862469030e-01,-3.626690318028889526e-01,-3.029153813291849406e-01,-3.005550418888511821e-01,-2.712143362549797043e-01,-3.116781256845496673e-01,-2.978234888527471758e-01,-3.215517103735102689e-01,-2.792866611857649506e-01,-1.296320812035989534e-01,-1.357662523018409451e-01,-2.304365424321288547e-01
-7.035378734388808564e-02,-9.233775484700118552e-02,-3.523205842359795059e-01,-2.660066796203354733e-01,-2.515975631965510773e-01,-3.606232668152331011e-01,-3.016021579897484317e-01,-3.005913270936359516e-01,-2.725521982050554959e-01,-3.133011687360600095e-01,-3.002025307621425387e-01,-3.229398687959006420e-01,-2.799113232132133255e-01,-1.318102436602002214e-01,-1.382751517826540377e-01,-2.322500892811185935e-01
-7.153866100731688660e-02,-9.418142882579931541e-02,-3.496435571569647127e-01,-2.653100863055459224e-01,-2.512269744743646505e-01,-3.586115846857638179e-01,-3.003192021969741110e-01,-3.006473519507777969e-01,-2.738998391496758611e-01,-3.149276159546124387e-01,-3.025735257174909654e-01,-3.243259447064071321e-01,-2.805447169369298388e-01,-1.339878407134715566e-01,-1.407780922594610296e-01,-2.340589923712443066e-01
-7.272525133770445238e-02,-9.602214923049680328e-02,-3.470046694155623501e-01,-2.646381959607131407e-01,-2.508794068196877336e-01,-3.566339854144810473e-01,-2.990665139508621451e-01,-3.007231164602766071e-01,-2.752572590888406334e-01,-3.165574673402071770e-01,-3.049364737187925112e-01,-3.257099381050296838e-01,-2.811868423569146014e-01,-1.361648723634129865e-01,-1.432750737322617263e-01,-2.358632517025061048e-01
-7.391355833505025563e-02,-9.785991606109285812e-02,-3.444039210117736394e-01,-2.639910085858372946e-01,-2.505548602325204377e-01,-3.546904690013858441e-01,-2.978440932514130335e-01,-3.008186206221323822e-01,-2.766244580225493133e-01,-3.181907228928433362e-01,-3.072913747660459549e-01,-3.270918489917678529e-01,-2.818376994731672247e-01,-1.383413386100234566e-01,-1.457660962010551564e-01,-2.376628672749031279e-01
-7.510358199935533718e-02,-9.969472931758910361e-02,-3.418413119455963045e-01,-2.633685241809178845e-01,-2.502533347128625407e-01,-3.527810354464762099e-01,-2.966519400986254995e-01,-3.009338644363452331e-01,-2.780014359508031774e-01,-3.198273826125225816e-01,-3.096382288592535170e-01,-3.284716773666226386e-01,-2.824972882856884304e-01,-1.405172394533049929e-01,-1.482511596658435959e-01,-2.394578390884369579e-01
-7.629532233061919744e-02,-1.015265889999846932e-01,-3.393168422170313447e-01,-2.627707427459552991e-01,-2.499748302607140704e-01,-3.509056847497531995e-01,-2.954900544925002648e-01,-3.010688479029151043e-01,-2.793881928736014486e-01,-3.214674464992440805e-01,-3.119770359984140873e-01,-3.298494232295936524e-01,-2.831656087944777189e-01,-1.426925748932565963e-01,-1.507302641266257959e-01,-2.412481671431067620e-01
-7.748877932884182251e-02,-1.033554951082796963e-01,-3.368305118260789266e-01,-2.621976642809493718e-01,-2.497193468760751656e-01,-3.490644169112167017e-01,-2.943584364330373293e-01,-3.012235710218420515e-01,-2.807847287909442380e-01,-3.231109145530076110e-01,-3.143077961835277212e-01,-3.312250865806807276e-01,-2.838426609995351457e-01,-1.448673449298782667e-01,-1.532034095834018395e-01,-2.430338514389127069e-01
-7.868395299402318466e-02,-1.051814476424740435e-01,-3.343823207727389391e-01,-2.616492887859002137e-01,-2.494868845589457707e-01,-3.472572319308668831e-01,-2.932570859202366931e-01,-3.013980337931259634e-01,-2.821910437028314345e-01,-3.247577867738135615e-01,-3.166305094145943633e-01,-3.325986674198839754e-01,-2.845284449008608774e-01,-1.470415495631700042e-01,-1.556705960361717267e-01,-2.448148919758545428e-01
-7.988084332616279815e-02,-1.070044466025669855e-01,-3.319722690570125478e-01,-2.611256162608079912e-01,-2.492774433093259412e-01,-3.454841298087043544e-01,-2.921860029540986892e-01,-3.015922362167667847e-01,-2.836071376092626495e-01,-3.264080631616609329e-01,-3.189451756916130698e-01,-3.339701657472025631e-01,-2.852229604984544697e-01,-1.492151887931308374e-01,-1.581318234849343474e-01,-2.465912887539316312e-01
-8.107945032526170381e-02,-1.088244919885600764e-01,-3.296003566788974770e-01,-2.606266467056722602e-01,-2.490910231272155106e-01,-3.437451105447276167e-01,-2.911451875346225959e-01,-3.018061782927646819e-01,-2.850330105102389378e-01,-3.280617437165512795e-01,-3.212517950145858392e-01,-3.353395815626379894e-01,-2.859262077923164780e-01,-1.513882626197627090e-01,-1.605870919296918942e-01,-2.483630417731455819e-01
-8.227977399131937430e-02,-1.106415838004525670e-01,-3.272665836383949478e-01,-2.601523801204932984e-01,-2.489276240126145900e-01,-3.420401741389374473e-01,-2.901346396618086909e-01,-3.020398600211197659e-01,-2.864686624057596886e-01,-3.297188284384839352e-01,-3.235503673835115057e-01,-3.367069148661895883e-01,-2.866381867824467355e-01,-1.535607710430646478e-01,-1.630364013704432569e-01,-2.501301510334955069e-01
-8.348181432433582350e-02,-1.124557220382444017e-01,-3.249709499355048492e-01,-2.597028165052710502e-01,-2.487872459655231794e-01,-3.403693205913338460e-01,-2.891543593356570296e-01,-3.022932814018317593e-01,-2.879140932958249577e-01,-3.313793173274587334e-01,-3.258408927983902914e-01,-3.380721656578571932e-01,-2.873588974688451314e-01,-1.557327140630366535e-01,-1.654797518071884632e-01,-2.518926165349814617e-01
-8.468557132431100976e-02,-1.142669067019356360e-01,-3.227134555702271812e-01,-2.592779558600055156e-01,-2.486698889859412787e-01,-3.387325499019167574e-01,-2.882043465561677231e-01,-3.025664424349007731e-01,-2.893693031804346893e-01,-3.330432103834756741e-01,-3.281233712592221963e-01,-3.394353339376410261e-01,-2.880883398515117766e-01,-1.579040916796787264e-01,-1.679171432399274855e-01,-2.536504382776035293e-01
-8.589104499124444736e-02,-1.160751377915254096e-01,-3.204941005425629985e-01,-2.588777981846969167e-01,-2.485755530738689711e-01,-3.371298620706870142e-01,-2.872846013233410489e-01,-3.028593431203266961e-01,-2.908342920595882175e-01,-3.347105076065342022e-01,-3.303978027660059991e-01,-3.407964197055401989e-01,-2.888265139304462270e-01,-1.600749038929898671e-01,-1.703485756686592689e-01,-2.554036162613607108e-01
-8.709823532513716327e-02,-1.178804153070153737e-01,-3.183128848525103582e-01,-2.585023434793449204e-01,-2.485042382293060348e-01,-3.355612570976431175e-01,-2.863951236371761744e-01,-3.031719834581096396e-01,-2.923090599332869854e-01,-3.363812089966357055e-01,-3.326641873187438647e-01,-3.421554229615562659e-01,-2.895734197056492043e-01,-1.622451507029720741e-01,-1.727740490933859230e-01,-2.571521504862547824e-01
-8.830714232598867175e-02,-1.196827392484047098e-01,-3.161698085000700931e-01,-2.581515917439495822e-01,-2.484559444522526084e-01,-3.340267349827857890e-01,-2.855359134976735991e-01,-3.035043634482497144e-01,-2.937936068015302160e-01,-3.380553145537794624e-01,-3.349225249174349051e-01,-3.435123437056883389e-01,-2.903290571771203754e-01,-1.644148321096243481e-01,-1.751935635141064207e-01,-2.588960409522848560e-01
-8.951776599379891730e-02,-1.214821096156934177e-01,-3.140648714852423695e-01,-2.578255429785109576e-01,-2.484306717427087197e-01,-3.325262957261150287e-01,-2.847069709048332675e-01,-3.038564830907468095e-01,-2.952879326643179647e-01,-3.397328242779653618e-01,-3.371728155620788425e-01,-3.448671819379365289e-01,-2.910934263448597403e-01,-1.665839481129466892e-01,-1.776071189308207898e-01,-2.606352876594508761e-01
-9.073010632856795543e-02,-1.232785264088815252e-01,-3.119980738080271321e-01,-2.575241971830291576e-01,-2.484284201006743686e-01,-3.310599393276308366e-01,-2.839082958586551242e-01,-3.042283423856009805e-01,-2.967920375216501760e-01,-3.414137381691936257e-01,-3.394150592526758436e-01,-3.462199376583008914e-01,-2.918665272088672435e-01,-1.687524987129390974e-01,-1.800147153435289471e-01,-2.623698906077530091e-01
-9.194416333029520327e-02,-1.250719896279681720e-01,-3.099694154684252134e-01,-2.572475543575040713e-01,-2.484491895261494165e-01,-3.296276657873338234e-01,-2.831398883591397797e-01,-3.046199413328119499e-01,-2.983059213735262394e-01,-3.430980562274632550e-01,-3.416492559892249092e-01,-3.475706108667807603e-01,-2.926483597691426630e-01,-1.709204839096006012e-01,-1.824163527522298933e-01,-2.640998497971903669e-01
-9.315993699898174329e-02,-1.268624992729550094e-01,-3.079788964664348372e-01,-2.569956145019356986e-01,-2.484929800191340021e-01,-3.282294751052228232e-01,-2.824017484062862349e-01,-3.050312799323800506e-01,-2.998295842199473205e-01,-3.447857784527759151e-01,-3.438754057717279822e-01,-3.489192015633773569e-01,-2.934389240256866094e-01,-1.730879037029331435e-01,-1.848120311569256824e-01,-2.658251652277644483e-01
-9.437742733462704814e-02,-1.286500553438411909e-01,-3.060265168020570026e-01,-2.567683776163240950e-01,-2.485597915796281809e-01,-3.268653672812983357e-01,-2.816938760000948783e-01,-3.054623581843052826e-01,-3.013630260609130307e-01,-3.464769048451307176e-01,-3.460935086001841188e-01,-3.502657097480899595e-01,-2.942382199784986940e-01,-1.752547580929357252e-01,-1.872017505576153151e-01,-2.675458368994745872e-01
-9.559663433723111781e-02,-1.304346578406267720e-01,-3.041122764752915431e-01,-2.565658437006691495e-01,-2.486496242076317587e-01,-3.255353423155603054e-01,-2.810162711405658764e-01,-3.059131760885874796e-01,-3.029062468964232591e-01,-3.481714354045278292e-01,-3.483035644745932080e-01,-3.516101354209188457e-01,-2.950462476275789725e-01,-1.774210470796083738e-01,-1.895855109542988470e-01,-2.692618648123207836e-01
-9.681755800679396617e-02,-1.322163067633117250e-01,-3.022361754861386807e-01,-2.563880127549709176e-01,-2.487624779031448741e-01,-3.242394002080090099e-01,-2.803689338276991738e-01,-3.063837336452265858e-01,-3.044592467264780056e-01,-3.498693701309671944e-01,-3.505055733949554719e-01,-3.529524785818636823e-01,-2.958630069729273893e-01,-1.795867706629511173e-01,-1.919633123469761116e-01,-2.709732489663029820e-01
-9.804019834331502425e-02,-1.339950021118952450e-01,-3.003982138345989705e-01,-2.562348847792295103e-01,-2.488983526661674162e-01,-3.229775409586447821e-01,-2.797518640614949925e-01,-3.068740308542226569e-01,-3.060220255510764376e-01,-3.515707090244480360e-01,-3.526995353612696893e-01,-3.542927392309241919e-01,-2.966884980145436668e-01,-1.817519288429629565e-01,-1.943351547356461928e-01,-2.726799893614204606e-01
-9.926455534679541615e-02,-1.357707438863789140e-01,-2.985983915206709693e-01,-2.561064597734448167e-01,-2.490572484966995237e-01,-3.217497645674665119e-01,-2.791650618419527774e-01,-3.073840677155759149e-01,-3.075945833702200538e-01,-3.532754520849717972e-01,-3.548854503735379140e-01,-3.556309173681012625e-01,-2.975227207524285267e-01,-1.839165216196458341e-01,-1.967010381203111447e-01,-2.743820859976747739e-01
-1.004906290172345312e-01,-1.375435320867619826e-01,-2.968367085443555098e-01,-2.560027377376167812e-01,-2.492391653947411412e-01,-3.205560710344749209e-01,-2.786085271690727505e-01,-3.079138442292861932e-01,-3.091769201839082437e-01,-3.549835993125378120e-01,-3.570633184317592024e-01,-3.569670129933946168e-01,-2.983656751865816359e-01,-1.860805489929987511e-01,-1.990609625009699402e-01,-2.760795388750649781e-01
-1.017184193546324111e-01,-1.393133667130444231e-01,-2.951131649056524253e-01,-2.559237186717455148e-01,-2.494441033602922686e-01,-3.193964603596697871e-01,-2.780822600428550784e-01,-3.084633603953534364e-01,-3.107690359921408962e-01,-3.566951507071461358e-01,-3.592331395359334989e-01,-3.583010261068039770e-01,-2.992173613170027724e-01,-1.882440109630217628e-01,-2.014149278776225516e-01,-2.777723479935912954e-01
-1.029479263589890697e-01,-1.410802477652262632e-01,-2.934277606045618825e-01,-2.558694025758309620e-01,-2.496720623933528505e-01,-3.182709325430513325e-01,-2.775862604632996500e-01,-3.090326162137777555e-01,-3.123709307949180669e-01,-3.584101062687965467e-01,-3.613949136860608591e-01,-3.596329567083294543e-01,-3.000777791436922137e-01,-1.904069075297148139e-01,-2.037629342502690344e-01,-2.794605133532535590e-01
-1.041791500303039519e-01,-1.428441752433066148e-01,-2.917804956410845474e-01,-2.558397894498731784e-01,-2.499230424939228867e-01,-3.171794875846198902e-01,-2.771205284304067429e-01,-3.096216116845587618e-01,-3.139826045922389786e-01,-3.601284659974884339e-01,-3.635486408821403392e-01,-3.609628047979705490e-01,-3.009469286666494048e-01,-1.925692386930769884e-01,-2.061049816189082506e-01,-2.811440349540511030e-01
-1.054120903685781263e-01,-1.446051491472871986e-01,-2.901713700152188102e-01,-2.558348792938721084e-01,-2.501970436620024607e-01,-3.161221254843744610e-01,-2.766850639441757465e-01,-3.102303468076971216e-01,-3.156040573841051300e-01,-3.618502298932234629e-01,-3.656943211241737712e-01,-3.622905703757282048e-01,-3.018248098858751227e-01,-1.947310044531102013e-01,-2.084410699835423375e-01,-2.828229127959854816e-01
