-6.089127758793298761e-02,-7.107003713861301253e-02,-1.554577863518313841e-01,-4.231379073301977378e-01,-4.070586137605585186e-01,-4.491094299939124568e-01,-3.615159948907366583e-01,-3.301314056782125306e-01,-1.799238967405174250e-01,-3.584526973650796755e-01,-3.773104889767767145e-01,-3.883636218716491340e-01,-2.640646091679157981e-01,-1.949782211733170623e-01
-6.201415718487660739e-02,-7.329697263726485390e-02,-1.564899659088612727e-01,-4.190632651441936751e-01,-4.039173344360934004e-01,-4.455950453472393158e-01,-3.592448957316953795e-01,-3.293643999792207899e-01,-1.794871199522544702e-01,-3.589911894604577713e-01,-3.777712007591311205e-01,-3.880723693347349901e-01,-2.649844443202366562e-01,-1.963245324303630190e-01
-6.313885524301554586e-02,-7.551756734458583975e-02,-1.575284392655748322e-01,-4.150324732719452570e-01,-4.008149209974766758e-01,-4.421231273761158098e-01,-3.570087266337338416e-01,-3.286216064538154402e-01,-1.790655789811856080e-01,-3.595406836757574776e-01,-3.782397067242539990e-01,-3.877953626600697534e-01,-2.659116087928908301e-01,-1.976744597505718237e-01
-6.426537176234928261e-02,-7.773182126057497088e-02,-1.585732064219715631e-01,-4.110455317134543707e-01,-3.977513734447094551e-01,-4.386936760805433821e-01,-3.548074875968531550e-01,-3.279030251019965370e-01,-1.786592738273110881e-01,-3.601011800109785721e-01,-3.787160068721448503e-01,-3.875326018476536460e-01,-2.668461025858778757e-01,-1.990280031339427269e-01
-6.539370674287882379e-02,-7.993973438523417629e-02,-1.596242673780523535e-01,-4.071024404687173526e-01,-3.947266917777894624e-01,-4.353066914605190907e-01,-3.526411786210512100e-01,-3.272086559237637471e-01,-1.782682044906304386e-01,-3.606726784661213880e-01,-3.792001012028045071e-01,-3.872840868974865014e-01,-2.677879256991985701e-01,-2.003851625804771164e-01
-6.652386018460368367e-02,-8.214130671856252619e-02,-1.606816221338167594e-01,-4.032031995377359790e-01,-3.917408759967178078e-01,-4.319621735160444342e-01,-3.505097997063291171e-01,-3.265384989191170706e-01,-1.778923709711439649e-01,-3.612551790411858144e-01,-3.796919897162324142e-01,-3.870498178095683195e-01,-2.687370781328526359e-01,-2.017459380901742150e-01
-6.765583208752384836e-02,-8.433653826055996505e-02,-1.617452706892648084e-01,-3.993478089205103054e-01,-3.887939261014944914e-01,-4.286601222471194128e-01,-3.484133508526868206e-01,-3.258925540880568406e-01,-1.775317732688516115e-01,-3.618486817361717955e-01,-3.801916724124287938e-01,-3.868297945838992669e-01,-2.696935598868399619e-01,-2.031103296630340782e-01
-6.878962245163933176e-02,-8.652542901122653451e-02,-1.628152130443965284e-01,-3.955362686170403319e-01,-3.858858420921196242e-01,-4.254005376537439709e-01,-3.463518320601243206e-01,-3.252708214305828349e-01,-1.771864113837533228e-01,-3.624531865510794426e-01,-3.806991492913935349e-01,-3.866240172204791214e-01,-2.706573709611606593e-01,-2.044783372990567338e-01
-6.992523127694960650e-02,-8.870797897056129089e-02,-1.638914491992114197e-01,-3.917685786273277793e-01,-3.830166239685943164e-01,-4.221834197359196628e-01,-3.443252433286425052e-01,-3.246733009466953312e-01,-1.768562853158493209e-01,-3.630686934859083670e-01,-3.812144203531264708e-01,-3.864324857193080498e-01,-2.716285113558140618e-01,-2.058499609982415712e-01
-7.106265856345569953e-02,-9.088418813856610767e-02,-1.649739791537103706e-01,-3.880447389513692058e-01,-3.801862717309161810e-01,-4.190087684936435464e-01,-3.423335846582396536e-01,-3.240999926363939410e-01,-1.765413950651393560e-01,-3.636952025406591238e-01,-3.817374855976280457e-01,-3.862552000803860519e-01,-2.726069810708013352e-01,-2.072252007605897839e-01
