-8.412019876739570967e-02,-9.057263726760041156e-02,-1.868473522329127667e-01,-3.276012254365137655e-01,-3.376172472198503138e-01,-3.452866811027250904e-01,-3.798019240448193279e-01,-3.210756285655702591e-01,-2.800361743473652743e-01,-3.814340446557462072e-01,-3.607979899271040458e-01,-1.624459111887782969e-01,-2.678259590894338515e-01,-1.045885989520408260e-01,-1.756440178604928293e-01,-2.122426517121455691e-01,-2.694114754975506232e-01
-8.488329262207248982e-02,-9.258081540770682349e-02,-1.870252960292694000e-01,-3.251434164054789466e-01,-3.355556870577889317e-01,-3.434241175680519675e-01,-3.779986663049403339e-01,-3.208464150081178357e-01,-2.811463317924190464e-01,-3.809942260077228138e-01,-3.613659512282743069e-01,-1.633859076537871324e-01,-2.690141729603246490e-01,-1.075992395950249592e-01,-1.779008353578408752e-01,-2.138603299455273110e-01,-2.702801055950013742e-01
-8.565102556168598114e-02,-9.458436392208950660e-02,-1.872173861483413804e-01,-3.227197812258812970e-01,-3.335265446495904729e-01,-3.415940178172596209e-01,-3.762269625262683048e-01,-3.206370321165514237e-01,-2.822661325845192137e-01,-3.805744235899402028e-01,-3.619430235516145622e-01,-1.643298118848914857e-01,-2.702081174096589433e-01,-1.106032138055113717e-01,-1.801523576918110103e-01,-2.154740673793370254e-01,-2.711462749734009914e-01
-8.642339758623585055e-02,-9.658328281074754496e-02,-1.874236225901285413e-01,-3.203303198977215938e-01,-3.315298199952562697e-01,-3.397963818503485500e-01,-3.744868127088039622e-01,-3.204474798908710231e-01,-2.833955767236649437e-01,-3.801746374023983743e-01,-3.625292068971245341e-01,-1.652776238820911070e-01,-2.714077924374361239e-01,-1.136005215834987730e-01,-1.823985848624023187e-01,-2.170838640135741016e-01,-2.720099836327490306e-01
-8.720040869572277809e-02,-9.857757207368275654e-02,-1.876440053546310494e-01,-3.179750324209978385e-01,-3.295655130947842126e-01,-3.380312096673173672e-01,-3.727782168525457518e-01,-3.202777583310764120e-01,-2.845346642098574574e-01,-3.797948674450969397e-01,-3.631245012648046666e-01,-1.662293436453866347e-01,-2.726131980436571900e-01,-1.165911629289897306e-01,-1.846395168696167988e-01,-2.186897198482398996e-01,-2.728712315730461579e-01
-8.798205889014638903e-02,-1.005672317108942532e-01,-1.878785344418488767e-01,-3.156539187957111969e-01,-3.276336239481754120e-01,-3.362985012681669605e-01,-3.711011749574945062e-01,-3.201278674371679234e-01,-2.856833950430961999e-01,-3.794351137180362321e-01,-3.637289066546550154e-01,-1.671849711747777634e-01,-2.738243342283218640e-01,-1.195751378419830091e-01,-1.868751537134533403e-01,-2.202916348833336146e-01,-2.737300187942921514e-01
-8.876834816950669726e-02,-1.025522617223819793e-01,-1.881272098517819680e-01,-3.133669790218616136e-01,-3.257341525554297568e-01,-3.345982566528971081e-01,-3.694556870236501700e-01,-3.199978072091451686e-01,-2.868417692233811156e-01,-3.790953762212160849e-01,-3.643424230666752472e-01,-1.681445064702644931e-01,-2.750412009914297573e-01,-1.225524463224785809e-01,-1.891054953939119987e-01,-2.218896091188554409e-01,-2.745863452964869000e-01
-8.955927653380370279e-02,-1.045326621081459628e-01,-1.883900315844303508e-01,-3.111142130994490329e-01,-3.238670989165472469e-01,-3.329304758215078652e-01,-3.678417530510128541e-01,-3.198875776470086474e-01,-2.880097867507122600e-01,-3.787756549546365537e-01,-3.649650505008655843e-01,-1.691079495318467685e-01,-2.762637983329813696e-01,-1.255230883704764322e-01,-1.913305419109927186e-01,-2.234836425548052674e-01,-2.754402110796304037e-01
-9.035484398303710030e-02,-1.065084328681853848e-01,-1.886669996397938587e-01,-3.088956210284745096e-01,-3.220324630315286596e-01,-3.312951587739999537e-01,-3.662593730395831138e-01,-3.197971787507579711e-01,-2.891874476250891335e-01,-3.784759499182978049e-01,-3.655967889572255825e-01,-1.700753003595242840e-01,-2.774921262529758126e-01,-1.284870639859752306e-01,-1.935502932646946672e-01,-2.250737351911824002e-01,-2.762916161437224405e-01
-9.115505051720752816e-02,-1.084795740025018967e-01,-1.889581140178728524e-01,-3.067112028089359343e-01,-3.202302449003724960e-01,-3.296923055103720412e-01,-3.647085469893596721e-01,-3.197266105203933062e-01,-2.903747518465126798e-01,-3.781962611121995055e-01,-3.662376384357558523e-01,-1.710465589532977615e-01,-2.787261847514141966e-01,-1.314443731689776407e-01,-1.957647494550197043e-01,-2.266598870279882272e-01,-2.771405604887635654e-01
-9.195989613631466719e-02,-1.104460855110947076e-01,-1.892633747186670545e-01,-3.045609584408344728e-01,-3.184604445230794778e-01,-3.281219160306247384e-01,-3.631892749003431398e-01,-3.196758729559145973e-01,-2.915716994149823438e-01,-3.779365885363418776e-01,-3.668875989364562273e-01,-1.720217253131668678e-01,-2.799659738282961330e-01,-1.343950159194823024e-01,-1.979739104819668583e-01,-2.282420980652220543e-01,-2.779870441147535565e-01
