-12.69720884,4.005784344
-11.9478632,3.834813944
-12.67903869,3.961352888
-12.57396224,3.975578315
-12.16195715,3.904712041
-12.86008012,4.019006431
-12.32880612,3.936085317
-11.83986184,3.847852051
-12.52794458,3.97559308
-11.05264581,3.669739588
-12.43265453,3.952224589
-12.47816311,3.958000837
-12.42796162,3.954994557
-12.43498653,3.975215993
-12.04777833,3.898493023
-12.33076747,3.942748867
-12.45508907,3.952944612
-12.41185964,3.942653112
-12.47685103,3.934539855
-12.33029522,3.920825975
-12.22680011,3.885606491
-12.57588753,3.986784898
-11.88880379,3.846181894
-12.48972141,3.95864966
-12.62906611,3.97579771
-11.6975204,3.811401889
-11.71798045,3.827539831
-12.09945481,3.905223912
-12.23189676,3.919300266
-12.28233927,3.894632264
-12.26872763,3.91593116
-11.89640155,3.848394116
-12.25456939,3.922012044
-11.07351132,3.664639944
-12.73322413,3.99475248
-12.65508238,3.985832018
-11.68955157,3.798354462
-12.54447921,3.971796874
-12.62622461,3.973660485
-12.21048993,3.91593473
-12.46623018,3.959021729
-12.70805341,4.012380462
-12.64942545,3.99362305
-12.6210506,3.990951098
-12.59758809,3.993344561
