8.570000000000000000e+02 1.806471273394585523e+03
7.610000000000000000e+02 9.900604274888918326e+02
7.430000000000000000e+02 3.380010472838490386e+03
7.780000000000000000e+02 1.238341924085726760e+03
6.570000000000000000e+02 6.714701229234634638e+02
9.140000000000000000e+02 3.927490796472068268e+03
7.070000000000000000e+02 7.647127308308716920e+02
5.300000000000000000e+02 6.119043042541006798e+02
6.780000000000000000e+02 1.054474043778312080e+03
4.430000000000000000e+02 4.403850060011231449e+02
8.730000000000000000e+02 1.249773420564885100e+03
8.640000000000000000e+02 1.388986923579452878e+03
8.190000000000000000e+02 1.082726226064033426e+03
7.720000000000000000e+02 1.043264551880278532e+03
6.080000000000000000e+02 7.655571811031591096e+02
6.760000000000000000e+02 9.645066667361149939e+02
9.100000000000000000e+02 1.121419869799015487e+03
8.280000000000000000e+02 1.024517092122012173e+03
9.070000000000000000e+02 2.470043545290844122e+03
9.920000000000000000e+02 1.136249199500943178e+03
7.480000000000000000e+02 1.310694799888151010e+03
7.740000000000000000e+02 1.433962395910265741e+03
6.720000000000000000e+02 6.788029629189161369e+02
1.039000000000000000e+03 1.750305471992623097e+03
9.890000000000000000e+02 2.920447280984058580e+03
4.540000000000000000e+02 4.450112309166326554e+02
4.770000000000000000e+02 4.858782754737251821e+02
5.010000000000000000e+02 5.337741886533974593e+02
8.290000000000000000e+02 9.845230916430601837e+02
8.880000000000000000e+02 1.853871156813507014e+03
6.160000000000000000e+02 8.769712090867981260e+02
5.600000000000000000e+02 6.504418914671892935e+02
7.550000000000000000e+02 8.975047652600538868e+02
5.060000000000000000e+02 5.412103160886675823e+02
8.920000000000000000e+02 3.641631215061476723e+03
1.082000000000000000e+03 2.963603814860010971e+03
6.000000000000000000e+02 6.726399131854088864e+02
8.640000000000000000e+02 1.022454538344536445e+03
1.056000000000000000e+03 3.274963496155321081e+03
7.390000000000000000e+02 8.149281216965380281e+02
8.720000000000000000e+02 1.395385392749508355e+03
8.370000000000000000e+02 1.157911657287630305e+03
7.750000000000000000e+02 1.521122305770564481e+03
7.510000000000000000e+02 1.336170568795764211e+03
9.430000000000000000e+02 1.213929227405027405e+03
