2.160000000000000000e+03 2.102007369890981863e+03
1.434000000000000000e+03 1.451364108418110391e+03
1.074000000000000000e+03 1.025351718319092925e+03
8.700000000000000000e+02 9.801792655348590415e+02
7.880000000000000000e+02 8.258367075245744218e+02
7.190000000000000000e+02 7.778644270482380989e+02
8.570000000000000000e+02 8.148474165518899781e+02
7.880000000000000000e+02 7.355835431302410825e+02
5.590000000000000000e+02 5.415356674112449582e+02
1.017000000000000000e+03 8.832892965514314483e+02
8.700000000000000000e+02 8.452632526971092375e+02
8.600000000000000000e+02 7.988507961275664684e+02
7.090000000000000000e+02 7.803612646863945201e+02
7.310000000000000000e+02 6.766870371668377402e+02
7.420000000000000000e+02 7.823245135509653210e+02
7.040000000000000000e+02 6.235293436220823651e+02
6.170000000000000000e+02 5.196765490161708385e+02
9.660000000000000000e+02 1.043617316563428858e+03
7.020000000000000000e+02 6.702367037599823334e+02
6.160000000000000000e+02 5.948023675085067907e+02
3.000000000000000000e+02 3.000170886767741081e+02
4.380000000000000000e+02 5.399067937652571345e+02
4.440000000000000000e+02 5.142925977335428342e+02
5.110000000000000000e+02 4.648696466442963242e+02
4.770000000000000000e+02 5.266123572405292634e+02
4.830000000000000000e+02 4.547074844838709851e+02
4.940000000000000000e+02 4.553798754618293287e+02
4.610000000000000000e+02 3.735789644116666182e+02
4.890000000000000000e+02 5.506077102352443262e+02
5.270000000000000000e+02 6.140837188396147894e+02
4.610000000000000000e+02 4.641161767370514895e+02
4.680000000000000000e+02 5.230898109879057074e+02
4.980000000000000000e+02 6.586430683333285288e+02
4.920000000000000000e+02 5.188217309497202905e+02
5.200000000000000000e+02 6.456793059171621962e+02
4.630000000000000000e+02 5.223067580857051553e+02
4.780000000000000000e+02 5.497043668961135836e+02
4.590000000000000000e+02 5.285369898351362963e+02
4.290000000000000000e+02 4.752964700152055002e+02
4.620000000000000000e+02 4.417524827402958749e+02
4.870000000000000000e+02 5.866102473430864848e+02
